股票代碼,股票名稱,EPS,ROE,營收成長率,速動比率,現價,市值,產業,部門
1789.TW,"ScinoPharm Taiwan, Ltd.",0.43,3.2489999999999997,-7.7,6.241,21.0,16605518848.0,Drug Manufacturers - Specialty & Generic,Healthcare
1795.TW,"Lotus Pharmaceutical Co., Ltd.",19.22,26.305,28.999999999999996,1.628,222.0,58907701248.0,Drug Manufacturers - Specialty & Generic,Healthcare
1802.TW,Taiwan Glass Ind. Corp.,-0.54,-3.437,-3.9,0.752,16.05,46674358272.0,Building Materials,Basic Materials
1805.TW,"Better Life Group Co., LTD.",2.72,30.773001999999998,41617.700000000004,0.963,16.0,2159520000.0,Real Estate - Development,Real Estate
1806.TW,"Champion Building Materials Co.,Ltd.",0.09,0.603,9.9,2.776,8.92,3447731712.0,Building Products & Equipment,Industrials
1808.TW,"Run Long Construction Co., Ltd.",2.27,16.099000999999998,-96.8,0.281,35.05,34778607616.0,Real Estate - Development,Real Estate
1809.TW,"China Glaze Co.,Ltd.",0.33,1.16,3.4000000000000004,1.255,16.45,2747841024.0,Building Products & Equipment,Industrials
1810.TW,Hocheng Corporation,0.19,0.898,2.6,0.809,17.6,5312718848.0,"Furnishings, Fixtures & Appliances",Consumer Cyclical
1817.TW,"Sanitar Co., Ltd.",4.33,14.814,8.9,2.895,47.65,3459390208.0,Household & Personal Products,Consumer Defensive
1903.TW,Shihlin Paper Corporation,-0.08,-0.439,-5.7,1.079,49.1,12767915008.0,Household & Personal Products,Consumer Defensive
1904.TW,Cheng Loong Corporation,0.54,2.183,5.3,0.821,18.75,20780060672.0,Paper & Paper Products,Basic Materials
1905.TW,Chung Hwa Pulp Corporation,-0.23,-1.24699995,-7.3,0.478,15.0,16542601216.0,Paper & Paper Products,Basic Materials
1906.TW,"Baolong International Co., Ltd.",0.25,0.979,-14.799999999999999,0.163,13.2,1993200000.0,Paper & Paper Products,Basic Materials
1907.TW,YFY Inc.,0.98,2.8819999999999997,4.9,1.013,28.45,47237529600.0,Paper & Paper Products,Basic Materials
1909.TW,"Longchen Paper & Packaging Co., Ltd.",-0.28,-1.735,3.3000000000000003,0.405,10.2,13521630208.0,Paper & Paper Products,Basic Materials
2000.TW,Taishin 2000 High Technology Equity Fund,,,,,,,,
2001.TW,Yuanta 2001 Fund,,,,,,,,
2002.TW,China Steel Corporation,0.13,1.134,-2.0,0.476,22.4,343076175872.0,Steel,Basic Materials
2006.TW,Tung Ho Steel Enterprise Corporation,6.12,14.16,-9.1,0.566,71.2,51991236608.0,Steel,Basic Materials
2007.TW,"Yieh Hsing Enterprise Co., Ltd.",-2.04,-18.569,35.9,0.165,9.96,5285294080.0,Steel,Basic Materials
2008.TW,Kao Hsing Chang Iron & Steel Corp.,0.26,1.3940001,13.8,0.78,26.7,5095748608.0,Steel,Basic Materials
2009.TW,"First Copper Technology Co., Ltd.",0.74,4.038,9.4,0.259,40.95,14726521856.0,Copper,Basic Materials
2010.TW,"Chun Yuan Steel Industry Co., Ltd.",1.65,8.494,8.9,1.224,20.35,13179779072.0,Steel,Basic Materials
2012.TW,"Chun Yu Works & Co., Ltd.",0.93,7.8549999999999995,15.4,1.179,23.55,6564161536.0,Steel,Basic Materials
2013.TW,"China Steel Structure Co., Ltd.",2.69,9.9659994,18.2,0.459,48.7,9740000256.0,Steel,Basic Materials
2014.TW,Chung Hung Steel Corporation,-0.62,-5.8579996,-29.2,0.418,20.6,29572124672.0,Steel,Basic Materials
2015.TW,"Feng Hsin Steel Co., Ltd.",4.23,11.201999,-4.3,1.14,67.7,39374249984.0,Steel,Basic Materials
2017.TW,"Quintain Steel Co., LTD.",0.28,2.41,19.0,0.586,10.75,4593926656.0,Steel,Basic Materials
2020.TW,Mayer Steel Pipe Corporation,3.09,19.09,-19.7,0.476,27.4,7316649472.0,Steel,Basic Materials
2022.TW,"Tycoons Group Enterprise Co.,Ltd.",-0.49,0.751,-15.9,0.763,9.02,3041255424.0,Tools & Accessories,Industrials
2023.TW,"Yieh Phui Enterprise Co., Ltd.",-0.81,-5.094,-3.2,0.52,15.1,29475201024.0,Steel,Basic Materials
2024.TW,"Chih Lien Industrial Co., Ltd.",0.16,1.434,16.400000000000002,0.793,18.1,1764750080.0,Steel,Basic Materials
2025.TW,"Chien Shing Stainless Steel Co., Ltd.",-2.31,-16.586000000000002,-38.5,4.065,14.75,2546749696.0,Steel,Basic Materials
2027.TW,"Ta Chen Stainless Pipe Co., Ltd.",1.53,6.121,-1.9,0.71,49.25,105587564544.0,Steel,Basic Materials
2028.TW,"Wei Chih Steel Industrial Co., Ltd.",0.97,6.929,-13.900000000000002,0.231,22.6,7322897920.0,Steel,Basic Materials
2029.TW,"Sheng Yu Steel Co., Ltd.",1.81,5.8119997,7.7,5.175,25.6,8222208000.0,Steel,Basic Materials
2030.TW,"Froch Enterprise Co., Ltd.",0.84,4.77,-0.1,0.667,17.3,4788051968.0,Steel,Basic Materials
2031.TW,Hsin Kuang Steel Company Limited,4.48,12.096,-0.8999999999999999,0.917,46.65,14981460992.0,Steel,Basic Materials
2032.TW,"Sinkang Industries Co., Ltd.",0.45,2.4319998999999997,7.8,9.21,18.5,2414657024.0,Steel,Basic Materials
2033.TW,"Chia Ta World Co., Ltd.",0.19,1.517,3.4000000000000004,1.564,20.05,1617924608.0,Steel,Basic Materials
2034.TW,"YC Inox Co.,Ltd",-0.22,-1.064,18.2,0.313,24.15,12563457024.0,Steel,Basic Materials
2038.TW,Hai Kwang Enterprise Corporation,0.2,0.482,2.6,0.39,18.75,3568649984.0,Steel,Basic Materials
2049.TW,Hiwin Technologies Corporation,5.57,5.1609997,10.7,1.421,241.0,85263876096.0,Tools & Accessories,Industrials
2059.TW,"King Slide Works Co., Ltd.",63.51,32.631,66.10000000000001,6.565,1650.0,157240049664.0,"Furnishings, Fixtures & Appliances",Consumer Cyclical
2062.TW,Sunspring Metal Corporation,2.7,7.093999500000001,-18.6,1.76,28.95,5789826560.0,Building Products & Equipment,Industrials
2069.TW,"Yuen Chang Stainless Steel Co., Ltd.",1.35,5.7930004,-2.5,0.311,17.45,2903453440.0,Steel,Basic Materials
2101.TW,"Nankang Rubber Tire Corp.,Ltd.",3.53,24.644,5.5,0.234,38.8,32356675584.0,Auto Parts,Consumer Cyclical
2102.TW,Federal Corporation,-1.01,-13.594000000000001,66.4,1.161,17.1,7858715648.0,Auto Parts,Consumer Cyclical
2103.TW,TSRC Corporation,1.04,4.9250003,21.6,1.108,19.4,16018774016.0,Specialty Chemicals,Basic Materials
2104.TW,"International CSRC Investment Holdings Co., Ltd.",-2.8,-5.264,7.000000000000001,1.297,11.55,11203488768.0,Specialty Chemicals,Basic Materials
2105.TW,"Cheng Shin Rubber Ind. Co., Ltd.",2.47,9.104,0.3,1.682,50.2,162719285248.0,Auto Parts,Consumer Cyclical
2106.TW,Kenda Rubber Industrial Co. Ltd.,1.3,6.105,-6.6000000000000005,1.17,26.25,25065861120.0,Auto Parts,Consumer Cyclical
2107.TW,Formosan Rubber Group Inc.,1.89,4.3309998,28.4,4.48,25.9,7863058432.0,Specialty Chemicals,Basic Materials
2108.TW,"NANTEX Industry Co., Ltd.",1.14,5.6129999999999995,42.0,7.359,29.45,14501681152.0,Specialty Chemicals,Basic Materials
2109.TW,"Hwa Fong Rubber Industrial Co., Ltd.",1.61,11.9849995,11.3,2.245,18.6,5195891200.0,Auto Parts,Consumer Cyclical
2114.TW,"Hsin Yung Chien Co., Ltd.",5.08,12.859000000000002,-2.1,6.428,92.8,7237639168.0,Auto Parts,Consumer Cyclical
2115.TW,Luhai Holding Corp.,2.04,6.783,11.4,2.2,29.7,3099878144.0,Auto Parts,Consumer Cyclical
2201.TW,Yulon Motor Company Ltd.,3.58,8.67,4.2,0.96,41.45,44039798784.0,Auto Manufacturers,Consumer Cyclical
2204.TW,China Motor Corporation,8.42,12.336001000000001,-9.2,0.629,72.2,39971360768.0,Auto Manufacturers,Consumer Cyclical
2206.TW,"Sanyang Motor Co., Ltd.",6.01,19.017,-3.4000000000000004,0.709,70.3,55688712192.0,Auto Manufacturers,Consumer Cyclical
2207.TW,"Hotai Motor Co.,Ltd.",36.72,22.325,3.2,0.935,602.0,335375990784.0,Auto & Truck Dealerships,Consumer Cyclical
2208.TW,CSBC Corporation,-2.2,-35.494998,-29.7,0.489,16.85,21475999744.0,Aerospace & Defense,Industrials
2211.TW,Evergreen Steel Corp.,6.12,9.742,74.8,1.537,88.0,36704010240.0,Metal Fabrication,Industrials
2227.TW,"Yulon Nissan Motor Co., Ltd",5.57,9.029,-32.6,4.199,69.1,20729999360.0,Auto Manufacturers,Consumer Cyclical
2228.TW,"Iron Force Industrial Co., Ltd.",9.4,15.212,-1.5,3.902,87.6,6966854656.0,Auto Parts,Consumer Cyclical
2231.TW,Cub Elecparts Inc.,3.23,9.559,37.8,1.178,79.9,11259347968.0,Auto Parts,Consumer Cyclical
2233.TW,"TURVO International Co., Ltd.",10.93,17.224999999999998,2.9000000000000004,1.439,177.0,10670993408.0,Specialty Industrial Machinery,Industrials
2236.TW,"Patec Precision Industry Co., Ltd.",0.19,-2.456,-13.4,2.467,99.5,5265340928.0,Specialty Industrial Machinery,Industrials
2239.TW,"Cayman Engley Industrial Co., Ltd.",0.97,1.161,-15.8,0.757,34.1,4103832576.0,Auto Parts,Consumer Cyclical
2241.TW,"Amulaire Thermal Technology, Inc.",-1.98,-14.509,-35.0,1.44,28.05,2934086144.0,Auto Parts,Consumer Cyclical
2243.TW,"HORNG SHIUE HOLDING Co., Ltd.",0.24,2.3529999,-2.7,0.544,13.25,919128640.0,Auto Parts,Consumer Cyclical
2247.TW,Pan German Universal Motors Ltd.,23.94,14.782,9.0,0.728,302.0,24374118400.0,Auto & Truck Dealerships,Consumer Cyclical
2248.TW,"Shining Victory Motor Electronic Co., Ltd.",6.39,24.514,-0.3,1.191,54.8,2301600000.0,Auto Parts,Consumer Cyclical
2250.TW,IKKA Holdings (Cayman) Limited,5.79,10.301,-7.8,1.893,106.5,3536013056.0,Specialty Industrial Machinery,Industrials
2254.TW,Coplus Inc.,-1.06,-6.2700000000000005,13.8,0.307,69.0,4409652224.0,Auto Parts,Consumer Cyclical
2258.TW,,-1.23,-11.8030004,249.7,2.362,42.7,74353934336.0,Auto Manufacturers,Consumer Cyclical
2301.TW,Lite-On Technology Corporation,5.15,13.593,3.8,1.287,90.9,209092739072.0,Computer Hardware,Technology
2302.TW,Rectron Limited,0.75,6.955,42.8,1.146,19.85,3301114880.0,Semiconductor Equipment & Materials,Technology
2303.TW,United Microelectronics Corporation,3.74,12.770000000000001,9.9,2.006,44.65,560732569600.0,Semiconductors,Technology
2305.TW,"Microtek International, Inc.",0.14,2.55,9.9,4.688,12.0,2432711936.0,Computer Hardware,Technology
2308.TW,"Delta Electronics, Inc.",13.52,15.467,14.2,1.455,360.0,935114440704.0,Electronic Components,Technology
2312.TW,"Kinpo Electronics, Inc.",1.11,6.638,9.700000000000001,0.994,21.4,31951269888.0,Computer Hardware,Technology
2313.TW,"Compeq Manufacturing Co., Ltd.",4.69,13.375,-1.5,1.339,56.6,67457011712.0,Electronic Components,Technology
2314.TW,Microelectronics Technology Inc.,-4.55,-85.042,-12.6,0.347,12.1,3049538816.0,Communication Equipment,Technology
2316.TW,"WUS Printed Circuit Co., Ltd.",4.28,8.272999500000001,4.3,1.296,39.8,7221113344.0,Electronic Components,Technology
2317.TW,"Hon Hai Precision Industry Co., Ltd.",10.8,9.7049996,15.0,1.153,146.0,2027750293504.0,Electronic Components,Technology
2321.TW,"Tecom Co., Ltd.",-1.09,-3.7199999999999998,-25.6,0.793,14.75,208460272.0,Communication Equipment,Technology
2323.TW,CMC Magnetics Corporation,-0.27,-1.698,0.7000000000000001,3.086,8.7,9477345280.0,Computer Hardware,Technology
2324.TW,"Compal Electronics, Inc.",2.28,8.087,-5.2,1.018,31.85,138774593536.0,Computer Hardware,Technology
2327.TW,Yageo Corporation,37.64,13.027,9.700000000000001,8.251,481.0,242492784640.0,Electronic Components,Technology
2328.TW,Pan-International Industrial Corp.,1.99,7.789,-12.7,1.742,44.8,23221899264.0,Electronic Components,Technology
2329.TW,"Orient Semiconductor Electronics, Limited",1.66,14.825,-16.8,1.279,31.55,17675192320.0,Semiconductors,Technology
2330.TW,Taiwan Semiconductor Manufacturing Company Limited,45.22,30.036,38.800000000000004,2.131,910.0,23598756528128.0,Semiconductors,Technology
2331.TW,"Elitegroup Computer Systems Co.,Ltd.",-0.16,-0.76,-0.5,1.0,16.8,9364370432.0,Computer Hardware,Technology
2332.TW,D-Link Corporation,0.06,1.1469999,-7.5,2.006,17.95,10714966016.0,Communication Equipment,Technology
2337.TW,"Macronix International Co., Ltd.",-1.73,-6.959999999999999,1.7999999999999998,1.481,20.7,38375108608.0,Semiconductors,Technology
2338.TW,Taiwan Mask Corporation,-2.21,1.337,-8.1,0.747,37.65,7763467776.0,Semiconductor Equipment & Materials,Technology
2340.TW,Taiwan-Asia Semiconductor Corporation,-1.16,-6.52,10.100000000000001,1.038,22.45,9830136832.0,Semiconductors,Technology
2342.TW,Mosel Vitelic Inc.,0.58,-3.061,28.9,2.94,26.9,4233818112.0,Semiconductors,Technology
2344.TW,Winbond Electronics Corporation,0.14,1.358,9.3,0.937,17.55,78974992384.0,Semiconductors,Technology
2345.TW,Accton Technology Corporation,21.35,39.034998,77.5,1.012,576.0,321931018240.0,Communication Equipment,Technology
2347.TW,Synnex Technology International Corporation,5.52,12.852,-0.8,1.155,71.4,119091625984.0,Electronics & Computer Distribution,Technology
2348.TW,"Hi-Yes International Co., Ltd.",19.14,37.653999999999996,21.099999999999998,0.859,146.0,22153310208.0,Real Estate Services,Real Estate
2349.TW,RITEK Corporation,0.07,2.0750001,-17.4,1.383,11.2,7769216000.0,Computer Hardware,Technology
2351.TW,SDI Corporation,3.7,10.042,5.3,1.1,80.8,14716912640.0,Semiconductor Equipment & Materials,Technology
2352.TW,Qisda Corporation,1.1,4.314,6.800000000000001,0.78,29.05,55992422400.0,Computer Hardware,Technology
2353.TW,Acer Incorporated,1.84,7.588,4.6,0.985,35.45,106570145792.0,Computer Hardware,Technology
2354.TW,"Foxconn Technology Co., Ltd.",2.53,3.1579999999999995,174.5,2.054,61.8,87415480320.0,Electronics & Computer Distribution,Technology
2355.TW,"Chin-Poon Industrial Co., Ltd.",2.84,6.795,-7.3999999999999995,2.177,32.15,12779464704.0,Electronic Components,Technology
2356.TW,Inventec Corporation,2.02,11.115,54.400000000000006,0.808,42.2,151391240192.0,Computer Hardware,Technology
2357.TW,ASUSTeK Computer Inc.,42.05,12.312,28.1,0.904,609.0,452340842496.0,Computer Hardware,Technology
2358.TW,"Ting Sin Co., Ltd.",,,,,,623000896.0,,
2359.TW,Solomon Technology Corporation,0.84,0.048000002,-5.2,1.463,136.0,23306457088.0,Electronic Components,Technology
2360.TW,Chroma ATE Inc.,12.39,22.516,20.200000000000003,1.382,285.0,120745099264.0,Scientific & Technical Instruments,Technology
2362.TW,Clevo Co.,3.0,4.125,8.7,1.012,46.55,27241803776.0,Computer Hardware,Technology
2363.TW,Silicon Integrated Systems Corp.,0.81,2.848,1155.1,3.906,51.1,26315886592.0,Semiconductors,Technology
2364.TW,Twinhead International Corp.,4.07,31.881999999999998,10.6,0.685,79.3,3195686912.0,Computer Hardware,Technology
2365.TW,KYE Systems Corp.,0.64,4.646,15.1,8.199,36.2,8019313664.0,Computer Hardware,Technology
2367.TW,Unitech Printed Circuit Board Corp.,2.36,14.111,23.400000000000002,0.843,25.65,18196289536.0,Electronic Components,Technology
2368.TW,Gold Circuit Electronics Ltd.,11.25,29.444999,15.4,1.361,201.0,97824489472.0,Electronic Components,Technology
2369.TW,"Lingsen Precision Industries, Ltd.",-0.71,-5.3340003,-10.299999999999999,2.206,14.45,5410701312.0,Semiconductor Equipment & Materials,Technology
2371.TW,"Tatung Co., Ltd.",6.45,20.093,-18.4,1.403,40.7,85639716864.0,Conglomerates,Industrials
2373.TW,Aurora Corporation,4.26,12.347999,0.4,1.268,63.3,14160589824.0,Industrial Distribution,Industrials
2374.TW,"Ability Enterprise Co., Ltd.",1.9,7.5249999999999995,26.6,1.313,50.1,14497837056.0,Electronic Components,Technology
2375.TW,Kaimei Electronic Corp.,4.54,3.351,10.100000000000001,1.004,57.5,6248812544.0,Electronic Components,Technology
2376.TW,"Giga-Byte Technology Co., Ltd.",14.47,23.125999999999998,43.9,1.455,242.0,162113142784.0,Computer Hardware,Technology
2377.TW,"Micro-Star International Co., Ltd.",8.0,13.182999,4.7,1.118,162.0,136866668544.0,Computer Hardware,Technology
2379.TW,Realtek Semiconductor Corp.,29.32,32.127,16.6,1.219,523.0,268227346432.0,Semiconductors,Technology
2380.TW,Avision Inc.,-1.36,-45.461,29.799999999999997,0.453,3.89,843110848.0,Computer Hardware,Technology
2382.TW,Quanta Computer Inc.,15.33,28.421999999999997,45.0,0.9,224.5,865339768832.0,Computer Hardware,Technology
2383.TW,"Elite Material Co., Ltd.",27.32,30.916,44.1,1.369,545.0,188914434048.0,Electronic Components,Technology
2385.TW,"Chicony Electronics Co., Ltd.",12.26,21.316999,7.3999999999999995,1.197,168.0,116814929920.0,Computer Hardware,Technology
2387.TW,Sunrex Technology Corporation,7.79,13.376,6.3,1.349,61.1,11824132096.0,Computer Hardware,Technology
2388.TW,"VIA Technologies, Inc.",2.06,6.117999999999999,30.7,1.832,75.4,41877159936.0,Semiconductors,Technology
2390.TW,"Everspring Industry Co., Ltd.",-1.25,-9.9300005,7.9,2.846,10.95,2109178112.0,Security & Protection Services,Industrials
2392.TW,"Cheng Uei Precision Industry Co., Ltd.",3.62,6.5409996,11.3,1.104,55.0,25455319040.0,Electronic Components,Technology
2393.TW,"Everlight Electronics Co., Ltd.",6.55,11.908000000000001,23.0,2.175,81.7,36225204224.0,Electronic Components,Technology
2395.TW,"Advantech Co., Ltd.",10.4,17.669001,7.8,1.969,375.0,323845881856.0,Computer Hardware,Technology
2397.TW,DFI Inc.,3.45,9.1129996,36.8,1.173,70.3,8048577024.0,Computer Hardware,Technology
2399.TW,Biostar Microtech International Corp.,0.04,-5.2160002,-10.6,4.043,20.6,3668860160.0,Computer Hardware,Technology
2401.TW,Sunplus Technology Company Limited,0.44,5.4619998,9.8,3.823,24.25,14269548544.0,Semiconductors,Technology
2402.TW,"Ichia Technologies, Inc.",2.35,10.775,14.6,1.275,36.0,10928591872.0,Electronic Components,Technology
2404.TW,"United Integrated Services Co., Ltd.",32.62,45.768002,-30.4,1.315,456.5,85633466368.0,Engineering & Construction,Industrials
2405.TW,Shuttle Inc.,0.03,0.264,-12.3,2.278,18.85,6473598976.0,Computer Hardware,Technology
2406.TW,Gigastorage Corporation,-0.88,-10.4499996,126.4,1.364,12.6,4421415424.0,Solar,Technology
2408.TW,Nanya Technology Corporation,-1.64,-3.0620001,-24.5,2.134,37.4,115888758784.0,Semiconductors,Technology
2409.TW,AUO Corporation,-0.4,-1.8110000000000002,8.4,0.879,13.45,101770502144.0,Electronic Components,Technology
2412.TW,"Chunghwa Telecom Co., Ltd.",4.78,9.719,5.5,1.168,128.5,996832378880.0,Telecom Services,Communication Services
2413.TW,"Universal Microelectronics Co., Ltd.",-0.44,-2.815,-5.800000000000001,1.377,22.6,4976700928.0,Electronic Components,Technology
2414.TW,"Unitech Computer Co., Ltd.",2.65,11.6560005,21.099999999999998,1.086,38.4,6210662400.0,Computer Hardware,Technology
2415.TW,CX Technology Corporation,1.14,3.438,-18.7,1.094,26.05,2344499968.0,Metal Fabrication,Industrials
2417.TW,"AVerMedia Technologies, Inc.",-0.39,1.316,2.4,1.994,40.25,5430047232.0,Computer Hardware,Technology
2419.TW,Hitron Technologies Inc.,-0.16,2.2219999,16.8,1.615,24.0,7711607808.0,Communication Equipment,Technology
2420.TW,Zippy Technology Corp.,4.35,17.446,5.5,2.54,58.7,8960495616.0,Electrical Equipment & Parts,Industrials
2421.TW,"Sunonwealth Electric Machine Industry Co., Ltd.",5.45,19.712,18.099999999999998,1.508,87.7,23981037568.0,Specialty Industrial Machinery,Industrials
2423.TW,"Good Will Instrument Co., Ltd.",2.4,12.642999,-6.800000000000001,2.306,44.75,6490853376.0,Scientific & Technical Instruments,Technology
2424.TW,"Lung Hwa Electronics Co., Ltd.",-3.35,-61.587,61.5,0.958,62.2,3583031040.0,Consumer Electronics,Technology
2425.TW,Chaintech Technology Corporation,0.59,2.12,-1.6,1.56,33.75,3256841216.0,Computer Hardware,Technology
2426.TW,Tyntek Corporation,0.21,1.6840000000000002,-5.4,2.297,17.4,5230804992.0,Semiconductors,Technology
2427.TW,Mercuries Data Systems Ltd.,1.34,9.1730006,15.9,0.567,25.8,5077904384.0,Business Equipment & Supplies,Industrials
2428.TW,"Thinking Electronic Industrial Co., Ltd.",12.06,15.247,12.1,2.483,146.0,18704498688.0,Electronic Components,Technology
2429.TW,"Abonmax Co., Ltd",-2.17,-15.568999999999999,-30.099999999999998,7.138,60.0,5129999872.0,Electronic Components,Technology
2430.TW,"Tsann Kuen Enterprise Co.,Ltd",1.61,4.164000000000001,-2.4,0.306,29.3,3422240000.0,Specialty Retail,Consumer Cyclical
2431.TW,"Lien Chang Electronic Enterprise Co., Ltd",-0.63,-5.195,-19.3,5.579,14.55,1613987840.0,Electronic Components,Technology
2432.TW,Acer Gadget Inc.,1.86,9.222999,21.8,2.366,34.35,2124890880.0,Computer Hardware,Technology
2433.TW,Huxen Corporation,3.27,11.894,-5.800000000000001,1.84,51.3,7412644864.0,Business Equipment & Supplies,Industrials
2434.TW,Mospec Semiconductor Corp.,0.14,1.121,-29.599999999999998,0.978,31.0,1147000064.0,Semiconductors,Technology
2436.TW,"Weltrend Semiconductor, Inc.",1.5,7.364,5.3,1.976,50.0,8748950528.0,Semiconductors,Technology
2438.TW,Enlight Corporation,-1.57,-15.797,164.39999999999998,0.397,33.4,1843546496.0,Electrical Equipment & Parts,Industrials
2439.TW,"Merry Electronics Co., Ltd.",8.36,14.936,5.1,1.532,120.5,30545666048.0,Consumer Electronics,Technology
2440.TW,"Space Shuttle Hi-Tech Co., Ltd.",-0.43,-4.837000000000001,34.9,1.403,13.55,1885035264.0,Electrical Equipment & Parts,Industrials
2441.TW,Greatek Electronics Inc.,4.34,11.366,10.2,3.178,57.6,32765530112.0,Semiconductor Equipment & Materials,Technology
2442.TW,"Jean Co.,Ltd",1.2,5.9990000000000006,-59.0,0.103,24.85,6506202624.0,Real Estate - Development,Real Estate
2443.TW,Lead Data Inc.,,,,,,538745088.0,,
2444.TW,"AboCom Systems, Inc.",-0.24,-2.5090002,-18.6,2.031,13.95,1416901504.0,Communication Equipment,Technology
2449.TW,"King Yuan Electronics Co., Ltd.",3.93,11.237001000000001,15.0,1.026,87.7,107234287616.0,Semiconductors,Technology
2450.TW,"Senao International Co.,Ltd.",1.85,7.416,7.000000000000001,1.136,33.55,8664387584.0,Electronics & Computer Distribution,Technology
2451.TW,"Transcend Information, Inc.",5.39,11.841,-7.000000000000001,6.925,100.5,43199320064.0,Computer Hardware,Technology
2453.TW,Syscom Computer Engineering Co.,3.06,14.166,6.2,1.159,67.4,6740000256.0,Information Technology Services,Technology
2454.TW,MediaTek Inc.,66.8,27.497998000000003,6.5,1.023,1390.0,2215479345152.0,Semiconductors,Technology
2455.TW,"Visual Photonics Epitaxy Co., Ltd.",3.62,20.974999999999998,-22.900000000000002,2.084,113.5,20986830848.0,Semiconductor Equipment & Materials,Technology
2457.TW,"Phihong Technology Co., Ltd.",0.48,2.125,2.6,1.85,26.6,11470133248.0,Electrical Equipment & Parts,Industrials
2458.TW,ELAN Microelectronics Corporation,9.45,26.966,-2.4,1.882,136.0,38926462976.0,Semiconductors,Technology
2459.TW,Audix Corporation,5.3,9.824,-35.099999999999994,2.435,66.9,7064372736.0,Electronic Components,Technology
2460.TW,"GEM Terminal Industry Co.,Ltd.",-1.39,-11.289,18.8,0.786,19.1,3168671232.0,Electronic Components,Technology
2461.TW,K Laser Technology Inc.,1.4,4.61,-8.9,1.177,18.3,3165021440.0,Packaging & Containers,Consumer Cyclical
2462.TW,"Taiwan Line Tek Electronic Co., Ltd.",1.41,6.019,4.7,1.157,24.9,3738585600.0,Consumer Electronics,Technology
2464.TW,Mirle Automation Corporation,0.52,2.325,3.8,1.242,62.3,12742281216.0,Specialty Industrial Machinery,Industrials
2465.TW,Leadtek Research Inc.,-5.26,-55.196,-5.4,0.354,54.7,4591846400.0,Computer Hardware,Technology
2466.TW,Cosmo Electronics Corporation,-0.14,-1.3309999,-0.1,0.325,77.3,13253781504.0,Electronic Components,Technology
2467.TW,C Sun Mfg Ltd.,4.8,17.462,30.2,1.623,144.0,21663502336.0,Specialty Industrial Machinery,Industrials
2468.TW,Fortune Information Systems Corp,0.95,5.286,11.600000000000001,1.603,51.8,3623979776.0,Information Technology Services,Technology
2471.TW,Ares International Corp.,3.29,17.122999,7.3,2.539,58.6,2769084416.0,Information Technology Services,Technology
2472.TW,Lelon Electronics Corp.,6.98,14.998999,16.8,2.09,80.4,13244694528.0,Electronic Components,Technology
2474.TW,"Catcher Technology Co., Ltd.",19.39,8.185001,40.2,1.738,209.5,135995883520.0,Metal Fabrication,Industrials
2476.TW,"G-SHANK Enterprise Co., Ltd.",4.86,15.375,16.3,3.68,81.0,17017776128.0,Specialty Industrial Machinery,Industrials
2477.TW,"Meiloon Industrial Co., Ltd.",1.5,2.221,11.899999999999999,1.557,24.55,3892966912.0,Consumer Electronics,Technology
2478.TW,"TA-I Technology Co., Ltd.",3.11,6.691,19.7,1.646,46.9,6787884544.0,Electronic Components,Technology
2480.TW,Stark Technology Inc.,7.46,23.783001000000002,13.3,0.638,136.0,14464960512.0,Computer Hardware,Technology
2481.TW,Panjit International Inc.,2.39,7.146,-0.6,1.506,50.6,19335018496.0,Semiconductor Equipment & Materials,Technology
2482.TW,Uniform Industrial Corporation,0.81,4.835,-42.1,4.69,21.05,1639437056.0,Business Equipment & Supplies,Industrials
2483.TW,"Excel Cell Electronic Co., Ltd.",0.35,1.5559999999999998,7.9,0.958,19.6,2138242432.0,Electrical Equipment & Parts,Industrials
2484.TW,"Siward Crystal Technology Co., Ltd",0.99,4.04,-6.5,2.265,23.0,3666682880.0,Electronic Components,Technology
2485.TW,Zinwell Corporation,-2.26,-12.265999599999999,-69.89999999999999,2.04,13.1,4161725952.0,Communication Equipment,Technology
2486.TW,"I-Chiun Precision Industry Co., Ltd.",0.08,0.60799997,5.3,2.061,89.1,20845748224.0,Electronic Components,Technology
2488.TW,"Hanpin Electron Co., Ltd.",5.16,15.049000000000001,38.800000000000004,3.263,50.9,4071949312.0,Consumer Electronics,Technology
2489.TW,"AmTRAN Technology Co.,Ltd",1.79,9.476999999999999,24.7,1.884,15.15,10302000128.0,Electrical Equipment & Parts,Industrials
2491.TW,Fortune Oriental Company Limited,-0.4,-3.682,-3.6999999999999997,4.745,13.4,1098907136.0,"Furnishings, Fixtures & Appliances",Consumer Cyclical
2492.TW,Walsin Technology Corporation,6.08,6.665,3.8,0.953,86.5,41935544320.0,Electronic Components,Technology
2493.TW,"Ampoc Far-East Co., Ltd.",6.01,22.524999,6.2,2.192,89.8,10276443136.0,Semiconductor Equipment & Materials,Technology
2495.TW,"Infortrend Technology, Inc.",2.2,13.694,-2.8000000000000003,1.813,26.1,7139681280.0,Computer Hardware,Technology
2496.TW,Success Prime Corporation,7.0,15.097,6.5,1.041,77.3,1476460928.0,Education & Training Services,Consumer Defensive
2497.TW,"E-Lead Electronic Co., Ltd.",3.02,16.145,21.0,1.166,51.3,6299537408.0,Auto Parts,Consumer Cyclical
2498.TW,HTC Corporation,-4.11,-15.456,-21.2,2.017,39.2,32711616512.0,Consumer Electronics,Technology
