stock_code,name,current_price,ROE,EPS,年營收成長率,月營收成長率,market_cap,sector,industry,data_sources
1707.TW,葡萄王,97.84,8.17,3.08,27.28,27.91,97843792183,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1708.TW,東鹼,47.77,16.87,0.56,1.05,1.18,47772633340,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1709.TW,和益,122.47,7.25,0.59,2.28,3.64,122469548785,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1710.TW,東聯,77.0,7.01,0.63,10.97,6.81,76995255712,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1711.TW,永光,28.66,16.89,1.14,-0.0,-0.77,28661181743,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1712.TW,興農,134.08,6.31,1.37,-9.43,-12.06,134079696670,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1713.TW,國化,48.88,6.33,3.26,5.89,5.93,48882107304,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1714.TW,和桐,35.57,16.88,3.44,29.31,24.68,35566718250,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1717.TW,長興,121.5,8.5,2.57,-5.97,-8.44,121496850988,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1718.TW,中纖,120.24,13.85,2.36,29.46,25.12,120239865943,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1719.TW,台橡,128.87,17.67,5.45,27.95,30.09,128871794171,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1720.TW,生達,147.37,7.99,4.2,-21.44,-20.41,147372002201,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1721.TW,三晃,48.64,17.29,5.51,-4.48,-6.01,48637091092,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1722.TW,台肥,45.84,6.41,4.91,16.13,17.76,45837988394,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1723.TW,中碳,45.11,16.12,5.73,23.55,23.93,45111353294,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1724.TW,台硝,67.36,13.76,5.63,4.93,5.02,67359357574,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1725.TW,元禎,24.14,12.9,0.54,31.05,32.03,24140239199,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1726.TW,永記,86.72,16.08,1.22,-20.26,-19.38,86717904866,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1727.TW,中華化,124.13,6.42,4.41,1.85,1.94,124134741549,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1730.TW,花仙子,76.3,13.75,1.12,3.63,4.5,76304382556,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1731.TW,美吾華,66.11,7.89,1.0,3.74,3.41,66113313831,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1732.TW,毛寶,51.54,8.16,4.96,-2.95,-4.79,51539736845,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1733.TW,五鼎,20.75,8.58,0.63,15.57,11.8,20746549788,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1734.TW,杏輝,81.35,12.54,3.22,21.63,20.79,81351948391,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1735.TW,日勝化,89.64,5.87,5.0,-1.25,-2.02,89636067120,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1736.TW,喬山,125.99,5.64,3.48,14.11,18.02,125986625911,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1737.TW,臺鹽,125.67,7.76,5.28,34.77,34.17,125672622543,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1760.TW,寶齡富錦,137.08,12.86,2.2,-4.61,-3.56,137077298852,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1762.TW,中化生,62.16,17.07,5.93,-14.94,-12.11,62155373200,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1773.TW,勝一,81.8,9.68,3.9,20.11,22.08,81804124022,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1776.TW,展宇,34.57,10.1,2.07,-5.58,-2.95,34567043072,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1777.TW,生泰,103.68,16.51,5.15,8.61,5.67,103678758861,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1783.TW,和康生,121.83,16.39,3.42,30.39,29.07,121831634032,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1784.TW,訊聯,94.41,11.3,3.65,30.29,28.93,94405327315,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1786.TW,科妍,114.38,7.62,4.59,7.09,6.93,114380222336,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1789.TW,神隆,23.67,9.66,2.32,6.22,4.78,23674915168,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1795.TW,美時,143.09,13.69,2.72,0.64,2.37,143089854407,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1802.TW,台玻,41.8,17.6,1.38,32.51,30.84,41798341494,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1805.TW,寶徠,32.54,17.28,3.96,19.24,23.17,32543118014,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1806.TW,冠軍,58.31,10.19,2.78,3.12,1.69,58305808610,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1808.TW,潤隆,64.16,14.37,5.25,6.48,5.71,64157732663,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1809.TW,中釉,101.39,15.77,1.12,19.28,16.55,101387253997,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1810.TW,和成,61.61,8.07,0.65,5.94,5.93,61606456520,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1817.TW,凱撒衛,71.39,14.33,4.2,3.03,4.27,71391886944,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1903.TW,士電,85.05,8.47,2.64,24.09,24.61,85048562184,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1904.TW,正隆,71.98,5.25,3.48,3.96,4.45,71975404598,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1905.TW,華紙,71.93,11.85,5.71,5.49,5.54,71926240084,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1906.TW,寶隆,147.28,5.93,3.73,31.95,29.5,147275906721,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1907.TW,永豐餘,68.61,6.19,1.01,4.01,5.86,68606118748,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
1909.TW,榮成,121.81,17.75,5.08,8.61,6.53,121806462249,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2002.TW,中鋼,145.2,9.99,3.21,-14.7,-11.16,145203816673,Basic Materials,Steel,['REALISTIC_ESTIMATE']
2006.TW,東和鋼鐵,80.37,10.2,1.27,12.23,15.76,80365301085,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2007.TW,燁興,101.62,8.06,4.09,28.64,28.94,101623404635,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2008.TW,高興昌,114.42,12.5,4.96,-23.81,-25.95,114422562388,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2009.TW,第一銅,42.15,6.3,3.76,-21.2,-22.45,42145782295,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2010.TW,春源,81.83,6.87,2.84,32.84,30.77,81828139022,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2012.TW,春雨,139.66,6.73,5.27,3.37,3.78,139657724073,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2013.TW,中鋼構,117.8,12.32,0.58,16.36,15.34,117795345346,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2014.TW,中鴻,34.61,11.58,0.55,7.26,6.58,34610132130,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2015.TW,豐興,52.06,15.62,3.74,-4.25,-3.32,52059297648,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2017.TW,官田鋼,140.23,13.75,3.09,-22.55,-24.32,140231051808,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2020.TW,美亞,97.04,8.55,2.35,3.55,1.6,97035673062,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2022.TW,聚亨,129.03,14.1,5.98,-2.23,-4.8,129029294501,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2023.TW,燁輝,118.47,12.71,2.18,17.93,20.06,118470939731,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2024.TW,志聯,54.36,10.96,5.32,-3.95,-4.5,54358939098,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2025.TW,千興,137.09,12.58,0.89,4.66,4.34,137091125006,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2027.TW,大成鋼,77.38,13.91,4.53,26.97,24.47,77375101428,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2028.TW,威致,149.42,7.64,4.85,-6.89,-5.06,149419464344,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2029.TW,盛餘,29.99,6.9,4.8,14.98,19.24,29988619926,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2030.TW,彰源,94.44,9.76,3.87,5.36,6.12,94442706679,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2031.TW,新光鋼,119.24,7.08,2.55,-1.78,-2.07,119241002369,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2032.TW,新鋼,98.37,5.8,2.65,15.75,14.65,98365004138,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2033.TW,佳大,64.93,7.88,5.28,4.32,4.64,64929491334,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2034.TW,允強,45.59,8.2,5.33,5.24,3.42,45587571338,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2035.TW,唐榮,25.93,14.2,1.82,21.1,21.18,25929399852,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2038.TW,海光,28.01,12.46,1.47,0.03,0.11,28007409677,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2049.TW,上銀,107.63,12.0,1.28,34.16,32.91,107626106403,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2059.TW,川湖,134.56,11.65,3.93,-1.09,-2.53,134562062534,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2062.TW,橋椿,73.34,5.05,3.66,30.69,35.11,73341452535,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2069.TW,運錩,58.34,14.72,5.77,-5.05,-7.36,58337488287,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2101.TW,南港,64.62,9.84,2.6,-17.8,-16.64,64623801786,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2102.TW,泰豐,147.34,7.42,4.7,7.27,5.81,147342180993,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2103.TW,台橡,142.83,12.78,5.18,6.09,5.8,142827978109,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2104.TW,中橡,91.67,6.05,5.65,8.98,8.29,91669870507,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2105.TW,正新,41.59,8.83,2.83,-3.49,-5.03,41593216967,Consumer Goods,Manufacturing,['REALISTIC_ESTIMATE']
2106.TW,建大,105.11,8.66,5.43,-20.83,-23.77,105109656387,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2107.TW,厚生,121.42,14.97,5.54,-1.69,-0.25,121424043785,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2108.TW,南帝,49.31,15.1,3.98,18.28,17.66,49312358599,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2109.TW,華豐,99.72,8.26,5.54,16.81,15.04,99721386787,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2114.TW,鑫永銓,26.91,17.1,3.62,6.81,6.99,26908833664,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2115.TW,六暉-KY,41.04,12.04,0.81,28.52,28.59,41037130440,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2201.TW,裕隆,39.06,13.36,3.08,0.64,-1.18,39055188609,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2204.TW,中華,53.42,5.66,2.23,6.65,7.04,53419408548,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2206.TW,三陽工業,120.92,5.64,1.98,-14.51,-12.32,120921948943,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2207.TW,和泰車,102.42,10.01,2.83,13.42,9.15,102417405141,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2208.TW,台船,87.28,15.8,4.49,-21.88,-24.09,87284184410,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2227.TW,裕日車,122.62,9.96,2.04,-11.35,-10.61,122622694976,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2228.TW,劍麟,64.0,17.86,5.67,9.15,5.18,64003978415,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2231.TW,為升,78.49,10.8,5.61,-22.7,-22.99,78490079709,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2236.TW,百達-KY,20.99,17.99,5.33,23.76,27.55,20987046078,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2237.TW,怡利電,111.36,17.97,2.06,3.64,3.2,111356166947,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2239.TW,英利-KY,35.5,5.37,4.68,3.3,3.87,35500321201,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2301.TW,光寶科,100.99,10.28,5.55,-17.52,-16.62,100994715124,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2302.TW,麗正,87.44,9.65,2.71,-3.68,-1.13,87440117852,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2303.TW,聯電,89.46,17.89,5.03,13.98,12.61,89462120887,Technology,Manufacturing,['REALISTIC_ESTIMATE']
2308.TW,台達電,120.89,5.01,4.32,2.48,4.45,120886771032,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2312.TW,金寶,98.92,5.77,0.83,5.74,5.36,98921810328,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2313.TW,華通,137.75,10.54,4.15,-15.43,-17.32,137748301240,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2314.TW,台揚,48.83,6.1,2.5,0.47,-0.99,48834701389,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2315.TW,神達,126.22,8.38,3.18,1.81,2.03,126215497087,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2316.TW,楠梓電,22.69,10.31,2.28,-16.1,-13.87,22688558179,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2317.TW,鴻海,146.94,5.61,4.93,-6.82,-3.26,146941457357,Technology Hardware,Electronic Equipment,['REALISTIC_ESTIMATE']
2321.TW,東訊,87.77,12.93,1.83,28.93,27.8,87771042368,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2323.TW,中環,133.45,6.35,2.17,-1.24,-1.64,133449566358,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2324.TW,仁寶,97.3,10.14,4.55,10.68,6.32,97304030307,Technology Hardware,Manufacturing,['REALISTIC_ESTIMATE']
2327.TW,國巨,79.12,10.56,3.71,-0.24,-2.02,79124275613,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2328.TW,廣宇,127.04,15.8,0.6,32.91,33.84,127041317319,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2329.TW,華名,97.09,16.37,1.53,-13.31,-14.01,97091879554,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2330.TW,台積電,306.77,20.94,17.48,14.27,8.68,306774470117,Technology,Semiconductors,['REALISTIC_ESTIMATE']
2331.TW,精英,117.41,11.79,3.31,4.13,4.07,117409405422,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2332.TW,友訊,131.95,5.98,5.24,32.18,28.82,131947771579,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2337.TW,旺宏,44.95,10.83,2.12,-3.69,-6.49,44948691023,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2338.TW,光罩,71.56,9.22,5.84,28.39,25.3,71561769246,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2340.TW,光磊,118.06,13.97,5.89,-4.87,-2.19,118062617426,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2342.TW,茂矽,125.57,10.4,5.23,5.07,4.73,125571414536,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2344.TW,華邦電,63.44,10.13,2.1,5.67,4.51,63439802585,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2345.TW,智邦,37.55,5.49,2.81,-5.66,-4.76,37550362182,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2347.TW,聯強,149.3,14.33,4.11,17.86,13.32,149300013378,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2348.TW,海悅,25.51,6.38,5.68,-5.15,-7.36,25505713138,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2349.TW,錸德,115.1,12.17,4.03,0.44,-0.08,115096725059,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2351.TW,順德,27.26,17.82,5.83,19.43,21.44,27257773893,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2352.TW,佳世達,50.87,14.84,5.25,-9.69,-11.12,50870487146,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2353.TW,宏碁,21.67,8.87,1.41,5.83,6.9,21669135266,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2354.TW,鴻準,82.29,10.45,4.86,2.72,4.28,82294134178,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2355.TW,敬鵬,50.0,17.32,1.79,1.72,1.81,49996598758,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2356.TW,英業達,94.11,14.78,2.85,5.71,7.01,94114183167,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2357.TW,華碩,53.75,17.81,4.18,22.86,24.86,53752156631,Technology Hardware,Manufacturing,['REALISTIC_ESTIMATE']
2358.TW,廷鑫,44.28,11.1,4.35,-13.86,-16.4,44280446870,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2359.TW,所羅門,83.1,12.61,5.12,-17.5,-16.77,83103592165,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2360.TW,致茂,26.05,9.36,5.08,25.26,23.67,26053282807,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2361.TW,鴻友,111.59,14.98,5.36,-12.08,-9.08,111585651346,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2362.TW,藍天,142.98,13.01,4.36,-1.99,-1.78,142977351043,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2363.TW,矽統,25.98,11.59,2.16,-11.11,-12.15,25980449266,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2364.TW,中華電,45.0,10.63,1.29,3.01,1.66,45003614969,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2365.TW,昆盈,129.9,14.72,1.9,9.7,5.12,129903942553,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2367.TW,燿華,62.06,13.63,5.17,-0.86,-0.37,62058763786,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2368.TW,金像電,72.41,10.69,2.37,-9.91,-12.47,72409524685,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2369.TW,菱生,60.4,14.54,5.46,14.92,15.57,60402385692,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2371.TW,大同,141.9,9.27,3.37,0.77,-0.49,141901156726,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2373.TW,震旦行,51.57,12.12,5.91,-6.96,-8.99,51572156676,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2374.TW,佳能,84.15,15.2,0.6,-19.96,-21.51,84151564352,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2375.TW,智寶,89.85,14.79,2.17,23.01,23.35,89854858019,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2376.TW,技嘉,149.9,9.28,5.68,6.43,6.42,149901550017,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2377.TW,微星,101.1,7.1,2.93,0.35,-0.4,101103281075,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2379.TW,瑞昱,132.05,14.51,3.54,0.21,0.44,132054391161,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2380.TW,虹光,86.85,14.43,3.61,20.84,21.76,86849804023,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2382.TW,廣達,28.42,12.49,4.74,-17.52,-19.09,28421851449,Technology Hardware,Manufacturing,['REALISTIC_ESTIMATE']
2383.TW,台光電,99.28,5.1,4.89,16.46,18.21,99279081786,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2385.TW,群光,87.2,8.1,3.46,-15.04,-12.82,87195882691,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2387.TW,精元,59.77,13.14,4.73,12.27,14.77,59770461767,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2388.TW,威盛,55.6,8.17,1.98,25.78,22.99,55600628954,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2390.TW,云辰,108.03,15.65,2.17,-23.29,-25.35,108034246881,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2392.TW,正崴,51.43,15.92,5.06,6.92,8.68,51425811423,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2393.TW,億光,74.9,8.04,5.05,7.51,7.8,74903239584,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2395.TW,研華,24.68,5.43,5.73,1.57,-0.21,24682959087,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2397.TW,友通,39.71,17.74,2.92,-18.11,-15.52,39711452086,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2399.TW,映泰,21.86,9.56,5.1,4.89,4.46,21860998575,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2401.TW,凌陽,122.3,14.92,2.18,0.95,0.32,122302304526,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2402.TW,毅嘉,66.33,17.1,3.85,3.88,5.63,66333577412,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2404.TW,漢唐,119.69,17.82,5.8,4.42,5.0,119692838353,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2405.TW,浩鑫,20.41,11.43,1.34,-20.69,-20.54,20411922358,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2406.TW,國碩,55.2,14.81,4.53,3.85,1.93,55202780653,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2408.TW,南亞科,147.14,9.8,2.38,7.83,8.25,147136599355,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2409.TW,友達,89.84,8.4,0.62,-1.13,0.79,89843508049,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2412.TW,中華電,70.68,6.56,4.92,-0.25,0.56,70676259617,Telecommunications,Telecom Services,['REALISTIC_ESTIMATE']
2413.TW,環科,115.99,16.33,0.69,9.17,5.57,115990646413,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2414.TW,精技,40.2,17.14,4.64,-1.96,-1.67,40204060889,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2415.TW,錩新,64.22,7.91,2.14,-5.96,-6.25,64220068835,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2417.TW,圓剛,85.06,14.26,5.99,-0.24,-1.64,85057224583,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2419.TW,仲琦,76.95,17.98,1.9,4.82,6.08,76954255763,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2420.TW,新巨,23.42,13.88,5.31,26.41,24.55,23420484838,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2421.TW,建準,107.85,5.89,0.53,-1.38,-2.29,107851100992,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2423.TW,固緯,36.75,11.89,4.88,5.35,4.18,36752328974,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2424.TW,隴華,27.22,15.76,4.55,13.21,14.97,27224161918,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2425.TW,承啟,44.65,5.45,3.91,-9.53,-8.64,44652784606,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2426.TW,鼎元,81.0,7.23,2.2,4.07,4.11,81000470081,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2427.TW,三商電,49.26,13.27,4.85,7.12,7.14,49259397406,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2428.TW,興勤,86.94,13.49,5.54,27.05,31.84,86939950358,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2429.TW,銘旺科,144.8,14.53,5.62,14.3,18.78,144798546385,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2430.TW,燦坤,113.91,14.39,1.43,-23.18,-23.41,113912219400,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2431.TW,聯昌,141.51,6.79,4.41,17.33,22.26,141505661424,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2433.TW,互盛電,149.59,9.86,3.36,-17.13,-15.92,149592049926,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2434.TW,統懋,109.43,13.6,0.69,12.94,9.33,109426634641,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2436.TW,偉詮電,63.71,14.32,3.36,3.4,3.39,63707338414,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2437.TW,旺詮,134.05,12.62,1.66,3.47,2.27,134052804376,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2438.TW,翔耀,23.34,5.61,0.6,5.1,6.51,23343371267,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2439.TW,美律,75.73,7.24,1.8,12.35,12.53,75733183863,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2440.TW,太空梭,41.81,12.21,2.78,-0.02,-1.18,41808371871,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2441.TW,超豐,94.57,17.03,3.35,2.92,1.04,94573901325,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2442.TW,新美齊,24.89,10.6,5.4,24.91,24.88,24892802876,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2443.TW,億豐,52.47,11.5,3.26,-1.1,0.1,52465293920,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2444.TW,兆赫,90.89,6.16,1.51,30.31,34.91,90885644703,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2449.TW,京元電子,99.3,15.74,5.42,5.47,5.78,99302069368,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2450.TW,神腦,87.44,8.68,2.84,2.84,2.47,87441905446,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2451.TW,創見,41.87,9.2,1.96,17.93,20.08,41865057486,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2453.TW,凌群,86.59,17.03,1.31,4.03,5.73,86586553353,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2454.TW,聯發科,708.39,15.24,16.27,-9.42,-6.47,708394063644,Technology,Semiconductors,['REALISTIC_ESTIMATE']
2455.TW,全新,59.3,7.22,5.07,29.67,25.99,59298938867,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2456.TW,奇力新,148.2,11.85,4.94,6.98,8.79,148199985233,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2457.TW,飛宏,58.45,15.93,5.36,1.72,0.2,58445648480,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2458.TW,義隆,134.48,9.64,5.82,7.44,8.06,134477368547,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2459.TW,敦吉,106.71,8.5,1.46,-0.42,-0.58,106709548668,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2460.TW,建通,131.3,16.09,2.74,-0.66,-1.67,131302067724,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2461.TW,光群雷,101.01,7.12,0.73,4.81,4.31,101010771454,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
