stock_code,code,name,sector,industry,market,crawl_time,data_sources,current_price,volume,roe,eps,revenue_growth_annual,revenue_growth_monthly,pe_ratio,market_cap,dividend_yield,data_quality
1519.TW,1519,華城,Industrials,Others,上市,2025-05-27T23:57:33.356106,"[{'source': 'TWSE_API', 'price': 475.0, 'volume': 4770847, 'success': True}]",68.6,4770847.0,17.7,11.46,8.65,1.66,5.99,944922300.0,1.42,Real + Estimated
1521.TW,1521,大億,Industrials,Others,上市,2025-05-27T23:58:39.427693,"[{'source': 'TWSE_API', 'price': 28.15, 'volume': 14396, 'success': True}]",135.8,14396.0,10.3,13.25,-7.38,-1.77,10.25,1481794156.0,0.19,Real + Estimated
1522.TW,1522,堤維西,Industrials,Others,上市,2025-05-27T23:58:45.469085,"[{'source': 'TWSE_API', 'price': 46.75, 'volume': 571127, 'success': True}]",159.0,571127.0,12.83,14.12,29.82,2.82,11.26,6432918927.0,0.09,Real + Estimated
1524.TW,1524,耿鼎,Industrials,Others,上市,2025-05-27T23:58:51.516540,"[{'source': 'TWSE_API', 'price': 31.65, 'volume': 1386295, 'success': True}]",237.2,1386295.0,11.47,3.87,-8.26,-0.55,61.29,5259035584.0,4.14,Real + Estimated
1525.TW,1525,江申,Industrials,Others,上市,2025-05-27T23:58:57.567115,"[{'source': 'TWSE_API', 'price': 65.6, 'volume': 53641, 'success': True}]",200.9,53641.0,14.2,9.78,27.08,1.98,20.54,5046713370.0,1.91,Real + Estimated
1526.TW,1526,日馳,Industrials,Others,上市,2025-05-27T23:59:03.665599,"[{'source': 'TWSE_API', 'price': 22.25, 'volume': 18373, 'success': True}]",203.3,18373.0,12.41,13.05,22.9,3.54,15.58,9941057597.0,5.21,Real + Estimated
1527.TW,1527,鑽全,Industrials,Others,上市,2025-05-27T23:59:09.735915,"[{'source': 'TWSE_API', 'price': 38.8, 'volume': 172821, 'success': True}]",106.6,172821.0,16.71,12.41,5.74,-1.27,8.59,1066828756.0,5.89,Real + Estimated
1528.TW,1528,恩德,Industrials,Others,上市,2025-05-27T23:59:15.792695,"[{'source': 'TWSE_API', 'price': 13.65, 'volume': 1148494, 'success': True}]",241.7,1148494.0,11.86,9.16,7.61,0.53,26.39,8128342807.0,1.18,Real + Estimated
1529.TW,1529,樂士,Industrials,Others,上市,2025-05-27T23:59:21.840809,"[{'source': 'TWSE_API', 'price': 28.65, 'volume': 3081645, 'success': True}]",72.1,3081645.0,8.34,7.35,-7.0,-0.37,9.81,1063238707.0,4.36,Real + Estimated
1530.TW,1530,亞崴,Industrials,Others,上市,2025-05-27T23:59:27.891116,"[{'source': 'TWSE_API', 'price': 31.75, 'volume': 146883, 'success': True}]",86.5,146883.0,6.15,9.79,8.84,-0.13,8.84,818900561.0,5.61,Real + Estimated
1531.TW,1531,高林股,Industrials,Others,上市,2025-05-27T23:59:33.951841,"[{'source': 'TWSE_API', 'price': 12.95, 'volume': 131077, 'success': True}]",133.8,131077.0,17.44,9.08,9.23,2.61,14.74,5192944588.0,3.96,Real + Estimated
1532.TW,1532,勤美,Industrials,Others,上市,2025-05-28T00:00:40.010979,"[{'source': 'TWSE_API', 'price': 26.45, 'volume': 893072, 'success': True}]",217.4,893072.0,12.66,12.81,23.87,3.42,16.97,3015621834.0,1.74,Real + Estimated
1533.TW,1533,車王電,Industrials,Others,上市,2025-05-28T00:00:46.062461,"[{'source': 'TWSE_API', 'price': 29.05, 'volume': 49436, 'success': True}]",222.2,49436.0,9.76,13.78,22.49,2.94,16.12,1913639007.0,2.49,Real + Estimated
1535.TW,1535,中宇,Industrials,Others,上市,2025-05-28T00:00:52.115157,"[{'source': 'TWSE_API', 'price': 57.0, 'volume': 30244, 'success': True}]",230.2,30244.0,18.08,8.9,10.74,2.18,25.87,11178651216.0,1.92,Real + Estimated
1536.TW,1536,和大,Industrials,Others,上市,2025-05-28T00:00:58.164206,"[{'source': 'TWSE_API', 'price': 60.2, 'volume': 2527944, 'success': True}]",229.0,2527944.0,18.08,9.95,-0.51,-0.78,23.02,2845804265.0,0.72,Real + Estimated
1537.TW,1537,廣隆,Industrials,Others,上市,2025-05-28T00:01:04.213072,"[{'source': 'TWSE_API', 'price': 144.0, 'volume': 63636, 'success': True}]",243.0,63636.0,9.98,5.97,-7.74,0.08,40.7,2747654998.0,5.55,Real + Estimated
1538.TW,1538,正峰新,Industrials,Others,上市,2025-05-28T00:01:10.268286,"[{'source': 'TWSE_API', 'price': 28.7, 'volume': 8077, 'success': True}]",36.4,8077.0,17.03,16.98,20.32,2.72,2.14,1004512347.0,1.13,Real + Estimated
1539.TW,1539,巨庭,Industrials,Others,上市,2025-05-28T00:01:16.311557,"[{'source': 'TWSE_API', 'price': 19.15, 'volume': 26181, 'success': True}]",202.7,26181.0,6.91,4.38,15.31,0.61,46.28,8868480297.0,2.54,Real + Estimated
1540.TW,1540,喬友,Industrials,Others,上市,2025-05-28T00:01:22.357096,"[{'source': 'TWSE_API', 'price': 30.75, 'volume': 458788, 'success': True}]",216.5,458788.0,10.05,7.05,-7.73,0.52,30.71,9415191363.0,1.63,Real + Estimated
1541.TW,1541,錩泰,Industrials,Others,上市,2025-05-28T00:01:28.401982,"[{'source': 'TWSE_API', 'price': 27.35, 'volume': 7331, 'success': True}]",78.6,7331.0,9.38,11.27,13.83,1.84,6.97,2594893072.0,1.35,Real + Estimated
1558.TW,1558,伸興,Industrials,Others,上市,2025-05-28T00:01:34.459171,"[{'source': 'TWSE_API', 'price': 97.0, 'volume': 65094, 'success': True}]",58.1,65094.0,17.95,8.68,32.81,0.86,6.69,2555169818.0,5.27,Real + Estimated
1560.TW,1560,中砂,Industrials,Others,上市,2025-05-28T00:02:40.523140,"[{'source': 'TWSE_API', 'price': 280.5, 'volume': 1227743, 'success': True}]",175.9,1227743.0,19.45,4.78,10.69,0.93,36.8,949849941.0,4.7,Real + Estimated
1568.TW,1568,倉佑,Industrials,Others,上市,2025-05-28T00:02:46.573748,"[{'source': 'TWSE_API', 'price': 25.5, 'volume': 225168, 'success': True}]",144.9,225168.0,9.48,16.69,27.08,1.35,8.68,5841550630.0,4.31,Real + Estimated
1582.TW,1582,信錦,Industrials,Others,上市,2025-05-28T00:02:52.628619,"[{'source': 'TWSE_API', 'price': 77.3, 'volume': 419037, 'success': True}]",51.3,419037.0,6.02,5.43,5.29,1.65,9.45,66902101.0,4.72,Real + Estimated
1583.TW,1583,程泰,Industrials,Others,上市,2025-05-28T00:02:58.689026,"[{'source': 'TWSE_API', 'price': 59.1, 'volume': 26073, 'success': True}]",128.3,26073.0,18.81,12.45,3.32,0.95,10.31,5442391882.0,3.78,Real + Estimated
1587.TW,1587,吉茂,Industrials,Others,上市,2025-05-28T00:03:04.740336,"[{'source': 'TWSE_API', 'price': 30.05, 'volume': 109788, 'success': True}]",229.9,109788.0,19.83,12.34,0.52,1.29,18.63,338724841.0,0.67,Real + Estimated
1589.TW,1589,永冠,Industrials,Others,上市,2025-05-28T00:03:10.789265,"[{'source': 'TWSE_API', 'price': 27.3, 'volume': 110036, 'success': True}]",239.5,110036.0,14.7,8.49,20.43,2.25,28.21,8755414124.0,1.79,Real + Estimated
1590.TW,1590,亞德客,Industrials,Others,上市,2025-05-28T00:03:16.835308,"[{'source': 'TWSE_API', 'price': 898.0, 'volume': 774388, 'success': True}]",32.9,774388.0,14.55,12.88,1.69,-1.49,2.55,558641976.0,1.55,Real + Estimated
1592.TW,1592,英瑞,Industrials,Others,上市,2025-05-28T00:03:22.881517,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""tv"":""-"",""s"":""-"",""c"":"""",""z"":""-""}],""referer"":"""",""userDelay"":5000,""'}]",184.8,,16.65,14.77,22.27,1.16,12.51,477452995.0,3.71,Real + Estimated
1593.TW,1593,祺驊,Industrials,Others,上市,2025-05-28T00:03:29.223723,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""tv"":""-"",""s"":""-"",""c"":"""",""z"":""-""}],""referer"":"""",""userDelay"":5000,""'}]",107.9,,16.33,8.37,2.5,1.01,12.89,4947557557.0,3.24,Real + Estimated
1598.TW,1598,岱宇,Industrials,Others,上市,2025-05-28T00:03:35.280344,"[{'source': 'TWSE_API', 'price': 22.4, 'volume': 184961, 'success': True}]",162.4,184961.0,10.38,12.94,-3.54,-1.1,12.55,29392202.0,1.5,Real + Estimated
1603.TW,1603,華電,Technology Hardware,Others,上市,2025-05-28T00:04:41.327032,"[{'source': 'TWSE_API', 'price': 37.95, 'volume': 537879, 'success': True}]",133.5,537879.0,9.6,4.14,29.72,1.89,32.25,5666106116.0,0.06,Real + Estimated
1604.TW,1604,聲寶,Technology Hardware,Others,上市,2025-05-28T00:04:47.380578,"[{'source': 'TWSE_API', 'price': 26.7, 'volume': 308324, 'success': True}]",167.7,308324.0,16.04,4.05,32.12,1.99,41.41,2581224400.0,2.57,Real + Estimated
1605.TW,1605,華新,Technology Hardware,Others,上市,2025-05-28T00:04:53.424408,"[{'source': 'TWSE_API', 'price': 22.1, 'volume': 8827022, 'success': True}]",149.6,8827022.0,5.75,13.33,18.87,3.26,11.22,1037873811.0,3.07,Real + Estimated
1608.TW,1608,華榮,Technology Hardware,Others,上市,2025-05-28T00:04:59.471756,"[{'source': 'TWSE_API', 'price': 24.85, 'volume': 875198, 'success': True}]",66.1,875198.0,16.01,10.09,32.37,4.34,6.55,2903845494.0,4.35,Real + Estimated
1609.TW,1609,大亞,Technology Hardware,Others,上市,2025-05-28T00:05:05.532396,"[{'source': 'TWSE_API', 'price': 38.2, 'volume': 2849900, 'success': True}]",72.5,2849900.0,18.65,9.76,32.44,0.85,7.43,1526418628.0,0.15,Real + Estimated
1611.TW,1611,中電,Technology Hardware,Others,上市,2025-05-28T00:05:11.630409,"[{'source': 'TWSE_API', 'price': 14.2, 'volume': 851721, 'success': True}]",75.1,851721.0,8.58,5.63,4.03,0.4,13.34,1419776162.0,5.18,Real + Estimated
1612.TW,1612,宏泰,Technology Hardware,Others,上市,2025-05-28T00:05:17.689042,"[{'source': 'TWSE_API', 'price': 33.6, 'volume': 376780, 'success': True}]",33.0,376780.0,6.9,2.08,18.75,1.45,15.87,842187275.0,5.91,Real + Estimated
1614.TW,1614,三洋電,Technology Hardware,Others,上市,2025-05-28T00:05:23.737474,"[{'source': 'TWSE_API', 'price': 39.9, 'volume': 74168, 'success': True}]",40.7,74168.0,14.89,7.38,2.3,2.13,5.51,1625769995.0,1.5,Real + Estimated
1615.TW,1615,大山,Technology Hardware,Others,上市,2025-05-28T00:05:29.795697,"[{'source': 'TWSE_API', 'price': 52.3, 'volume': 78524, 'success': True}]",109.9,78524.0,8.74,12.43,-4.13,-1.3,8.84,624262077.0,0.88,Real + Estimated
1616.TW,1616,億泰,Technology Hardware,Others,上市,2025-05-28T00:05:35.850607,"[{'source': 'TWSE_API', 'price': 26.5, 'volume': 2575378, 'success': True}]",59.2,2575378.0,11.9,11.59,-2.16,-1.99,5.11,644480185.0,5.62,Real + Estimated
1617.TW,1617,榮星,Technology Hardware,Others,上市,2025-05-28T00:06:41.902973,"[{'source': 'TWSE_API', 'price': 16.65, 'volume': 124411, 'success': True}]",91.6,124411.0,13.64,13.44,16.44,0.89,6.82,3496340872.0,5.74,Real + Estimated
1701.TW,1701,中化,Healthcare,Others,上市,2025-05-28T00:06:47.957834,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""tv"":""-"",""s"":""-"",""c"":"""",""z"":""-""}],""referer"":"""",""userDelay"":5000,""'}]",54.1,,11.73,14.41,10.09,2.36,3.75,2245733859.0,1.28,Real + Estimated
1702.TW,1702,南僑,Healthcare,Others,上市,2025-05-28T00:06:54.307615,"[{'source': 'TWSE_API', 'price': 46.75, 'volume': 636620, 'success': True}]",225.1,636620.0,19.97,5.89,30.01,3.97,38.22,7321408376.0,4.0,Real + Estimated
1707.TW,1707,葡萄王,Healthcare,Others,上市,2025-05-28T00:07:00.369585,"[{'source': 'TWSE_API', 'price': 133.5, 'volume': 145553, 'success': True}]",124.9,145553.0,17.64,11.18,-3.34,1.08,11.17,991038877.0,3.64,Real + Estimated
1708.TW,1708,東鹼,Healthcare,Others,上市,2025-05-28T00:07:06.424807,"[{'source': 'TWSE_API', 'price': 36.7, 'volume': 2637725, 'success': True}]",255.4,2637725.0,10.75,21.24,7.2,0.58,12.02,3795049844.0,2.89,Real + Estimated
1709.TW,1709,和益,Healthcare,Others,上市,2025-05-28T00:07:12.476924,"[{'source': 'TWSE_API', 'price': 18.6, 'volume': 837805, 'success': True}]",80.0,837805.0,10.28,22.06,0.89,-1.6,3.63,2647398378.0,0.99,Real + Estimated
1710.TW,1710,東聯,Healthcare,Others,上市,2025-05-28T00:07:18.525892,"[{'source': 'TWSE_API', 'price': 13.6, 'volume': 1685441, 'success': True}]",286.2,1685441.0,13.77,10.27,-7.01,0.05,27.87,4314828877.0,2.34,Real + Estimated
1711.TW,1711,永光,Healthcare,Others,上市,2025-05-28T00:07:24.576757,"[{'source': 'TWSE_API', 'price': 20.4, 'volume': 5351118, 'success': True}]",122.0,5351118.0,20.46,15.37,1.02,-0.86,7.94,1971043666.0,5.32,Real + Estimated
1712.TW,1712,興農,Healthcare,Others,上市,2025-05-28T00:07:30.639531,"[{'source': 'TWSE_API', 'price': 43.0, 'volume': 344262, 'success': True}]",281.1,344262.0,19.02,10.02,33.85,2.29,28.05,4328760028.0,1.38,Real + Estimated
1713.TW,1713,國化,Healthcare,Others,上市,2025-05-28T00:07:36.709329,"[{'source': 'TWSE_API', 'price': 54.5, 'volume': 413561, 'success': True}]",175.3,413561.0,12.36,11.36,26.84,2.41,15.43,6233140423.0,5.78,Real + Estimated
1714.TW,1714,和桐,Healthcare,Others,上市,2025-05-28T00:08:42.778312,"[{'source': 'TWSE_API', 'price': 8.08, 'volume': 1097148, 'success': True}]",263.8,1097148.0,12.31,3.79,23.48,0.42,69.6,8256334341.0,2.47,Real + Estimated
1717.TW,1717,長興,Healthcare,Others,上市,2025-05-28T00:08:48.826350,"[{'source': 'TWSE_API', 'price': 26.9, 'volume': 19450671, 'success': True}]",126.0,19450671.0,13.97,15.27,-5.72,-1.62,8.25,933788463.0,0.91,Real + Estimated
1718.TW,1718,中纖,Healthcare,Others,上市,2025-05-28T00:08:54.875571,"[{'source': 'TWSE_API', 'price': 6.8, 'volume': 1533036, 'success': True}]",64.5,1533036.0,15.58,4.99,15.55,0.41,12.93,544843693.0,4.93,Real + Estimated
1720.TW,1720,生達,Healthcare,Others,上市,2025-05-28T00:09:00.926374,"[{'source': 'TWSE_API', 'price': 58.5, 'volume': 126480, 'success': True}]",61.0,126480.0,11.8,10.98,22.86,1.29,5.56,1136423159.0,0.64,Real + Estimated
1721.TW,1721,三晃,Healthcare,Others,上市,2025-05-28T00:09:06.978094,"[{'source': 'TWSE_API', 'price': 13.85, 'volume': 2194223, 'success': True}]",117.1,2194223.0,24.08,17.36,33.87,4.13,6.75,2318744827.0,4.23,Real + Estimated
1722.TW,1722,台肥,Healthcare,Others,上市,2025-05-28T00:09:13.032313,"[{'source': 'TWSE_API', 'price': 53.0, 'volume': 3815755, 'success': True}]",205.8,3815755.0,18.42,22.12,24.01,0.69,9.3,2296824470.0,4.4,Real + Estimated
1723.TW,1723,中碳,Healthcare,Others,上市,2025-05-28T00:09:19.080579,"[{'source': 'TWSE_API', 'price': 94.0, 'volume': 162442, 'success': True}]",234.0,162442.0,13.18,14.27,20.93,1.79,16.4,1199799175.0,4.76,Real + Estimated
1724.TW,1724,台硝,Healthcare,Others,上市,2025-05-28T00:09:25.127353,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""tv"":""-"",""s"":""-"",""c"":"""",""z"":""-""}],""referer"":"""",""userDelay"":5000,""'}]",249.2,,14.88,3.88,-4.06,0.89,64.23,7850317841.0,3.45,Real + Estimated
1725.TW,1725,元禎,Healthcare,Others,上市,2025-05-28T00:09:31.515671,"[{'source': 'TWSE_API', 'price': 33.4, 'volume': 539536, 'success': True}]",151.8,539536.0,15.28,21.68,4.56,-1.06,7.0,7351706771.0,3.21,Real + Estimated
1726.TW,1726,永記,Healthcare,Others,上市,2025-05-28T00:09:37.565478,"[{'source': 'TWSE_API', 'price': 77.2, 'volume': 34239, 'success': True}]",103.3,34239.0,18.71,23.57,3.0,1.27,4.38,1620388122.0,5.7,Real + Estimated
1727.TW,1727,中華化,Healthcare,Others,上市,2025-05-28T00:10:43.632678,"[{'source': 'TWSE_API', 'price': 27.1, 'volume': 1010968, 'success': True}]",165.1,1010968.0,10.23,8.68,-8.26,-2.55,19.02,2070392659.0,2.4,Real + Estimated
1730.TW,1730,花仙子,Healthcare,Others,上市,2025-05-28T00:10:49.707951,"[{'source': 'TWSE_API', 'price': 57.2, 'volume': 56029, 'success': True}]",286.3,56029.0,22.45,21.07,0.72,-1.24,13.59,921730418.0,3.52,Real + Estimated
1731.TW,1731,美吾華,Healthcare,Others,上市,2025-05-28T00:10:55.768883,"[{'source': 'TWSE_API', 'price': 23.0, 'volume': 102208, 'success': True}]",194.4,102208.0,14.86,5.69,5.6,1.97,34.17,2668034667.0,3.47,Real + Estimated
1732.TW,1732,毛寶,Healthcare,Others,上市,2025-05-28T00:11:01.828116,"[{'source': 'TWSE_API', 'price': 28.15, 'volume': 667223, 'success': True}]",209.2,667223.0,16.41,19.92,31.49,3.91,10.5,1265174149.0,4.39,Real + Estimated
1733.TW,1733,五鼎,Healthcare,Others,上市,2025-05-28T00:11:07.886473,"[{'source': 'TWSE_API', 'price': 31.2, 'volume': 82589, 'success': True}]",113.7,82589.0,14.87,13.51,12.44,1.53,8.42,3218579647.0,4.09,Real + Estimated
1734.TW,1734,杏輝,Healthcare,Others,上市,2025-05-28T00:11:13.950532,"[{'source': 'TWSE_API', 'price': 32.65, 'volume': 197756, 'success': True}]",248.1,197756.0,22.93,17.37,18.76,0.1,14.28,9051389814.0,3.41,Real + Estimated
1735.TW,1735,日勝化,Healthcare,Others,上市,2025-05-28T00:11:20.009903,"[{'source': 'TWSE_API', 'price': 18.15, 'volume': 294328, 'success': True}]",69.7,294328.0,18.88,10.03,9.94,0.65,6.95,3134369742.0,5.88,Real + Estimated
1736.TW,1736,喬山,Healthcare,Others,上市,2025-05-28T00:11:26.074302,"[{'source': 'TWSE_API', 'price': 147.0, 'volume': 425110, 'success': True}]",47.4,425110.0,10.24,21.4,4.83,0.01,2.21,966074442.0,3.6,Real + Estimated
1737.TW,1737,臺鹽,Healthcare,Others,上市,2025-05-28T00:11:32.138988,"[{'source': 'TWSE_API', 'price': 32.75, 'volume': 71787, 'success': True}]",73.3,71787.0,23.42,12.25,22.4,1.72,5.98,2905604327.0,1.67,Real + Estimated
1760.TW,1760,寶齡富錦,Healthcare,Others,上市,2025-05-28T00:11:38.192699,"[{'source': 'TWSE_API', 'price': 76.2, 'volume': 353047, 'success': True}]",72.1,353047.0,18.2,9.51,26.89,2.37,7.58,1367470644.0,5.62,Real + Estimated
1762.TW,1762,中化生,Healthcare,Others,上市,2025-05-28T00:12:44.247352,"[{'source': 'TWSE_API', 'price': 29.55, 'volume': 48561, 'success': True}]",73.5,48561.0,21.51,13.32,2.87,0.93,5.52,1881232759.0,5.43,Real + Estimated
1773.TW,1773,勝一,Healthcare,Others,上市,2025-05-28T00:12:50.306748,"[{'source': 'TWSE_API', 'price': 148.0, 'volume': 971935, 'success': True}]",263.6,971935.0,18.01,7.16,30.91,3.95,36.82,3915415223.0,2.57,Real + Estimated
1776.TW,1776,展宇,Healthcare,Others,上市,2025-05-28T00:12:56.360712,"[{'source': 'TWSE_API', 'price': 17.75, 'volume': 626801, 'success': True}]",68.5,626801.0,17.56,8.17,19.06,0.28,8.38,63575698.0,1.0,Real + Estimated
1777.TW,1777,生泰,Healthcare,Others,上市,2025-05-28T00:13:02.423869,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""tv"":""-"",""s"":""-"",""c"":"""",""z"":""-""}],""referer"":"""",""userDelay"":5000,""'}]",38.3,,11.19,17.02,12.67,2.02,2.25,905800729.0,4.34,Real + Estimated
1783.TW,1783,和康生,Healthcare,Others,上市,2025-05-28T00:13:09.535614,"[{'source': 'TWSE_API', 'price': 43.4, 'volume': 41436, 'success': True}]",121.2,41436.0,17.53,5.46,24.51,2.46,22.2,3504367253.0,3.63,Real + Estimated
1786.TW,1786,科妍,Healthcare,Others,上市,2025-05-28T00:13:15.599579,"[{'source': 'TWSE_API', 'price': 97.7, 'volume': 868605, 'success': True}]",284.8,868605.0,15.82,18.01,-4.84,-2.04,15.81,10372519258.0,0.57,Real + Estimated
1789.TW,1789,神隆,Healthcare,Others,上市,2025-05-28T00:13:21.665114,"[{'source': 'TWSE_API', 'price': 17.35, 'volume': 1614721, 'success': True}]",153.4,1614721.0,14.44,16.02,18.02,3.21,9.58,7024922660.0,5.98,Real + Estimated
1795.TW,1795,美時,Healthcare,Others,上市,2025-05-28T00:13:27.718980,"[{'source': 'TWSE_API', 'price': 235.0, 'volume': 4680670, 'success': True}]",213.5,4680670.0,15.64,16.73,1.54,-0.32,12.76,8002771371.0,4.72,Real + Estimated
2002.TW,2002,中鋼,Basic Materials,Others,上市,2025-05-28T00:13:33.775548,"[{'source': 'TWSE_API', 'price': 20.0, 'volume': 21785290, 'success': True}]",105.1,21785290.0,9.46,8.81,10.31,1.56,11.93,543544356.0,4.47,Real + Estimated
2006.TW,2006,東和鋼鐵,Basic Materials,Others,上市,2025-05-28T00:13:39.828166,"[{'source': 'TWSE_API', 'price': 65.6, 'volume': 822104, 'success': True}]",51.4,822104.0,19.58,10.25,5.41,1.41,5.01,1863777302.0,4.59,Real + Estimated
2007.TW,2007,燁興,Basic Materials,Others,上市,2025-05-28T00:14:45.884893,"[{'source': 'TWSE_API', 'price': 8.22, 'volume': 61417, 'success': True}]",103.7,61417.0,9.05,9.99,19.95,3.0,10.38,2481133014.0,3.79,Real + Estimated
2008.TW,2008,高興昌,Basic Materials,Others,上市,2025-05-28T00:14:51.944450,"[{'source': 'TWSE_API', 'price': 25.35, 'volume': 11356, 'success': True}]",54.9,11356.0,6.09,5.77,-4.79,0.34,9.51,774001619.0,1.81,Real + Estimated
2009.TW,2009,第一銅,Basic Materials,Others,上市,2025-05-28T00:14:58.000871,"[{'source': 'TWSE_API', 'price': 33.8, 'volume': 714117, 'success': True}]",27.8,714117.0,18.06,4.02,20.12,-0.16,6.92,319591560.0,5.62,Real + Estimated
2010.TW,2010,春源,Basic Materials,Others,上市,2025-05-28T00:15:04.058965,"[{'source': 'TWSE_API', 'price': 19.5, 'volume': 417479, 'success': True}]",25.5,417479.0,11.08,8.34,28.01,2.29,3.06,494016162.0,1.4,Real + Estimated
2012.TW,2012,春雨,Basic Materials,Others,上市,2025-05-28T00:15:10.174665,"[{'source': 'TWSE_API', 'price': 20.9, 'volume': 21621, 'success': True}]",29.3,21621.0,10.67,5.22,7.73,1.13,5.61,1420429272.0,2.47,Real + Estimated
2013.TW,2013,中鋼構,Basic Materials,Others,上市,2025-05-28T00:15:16.280016,"[{'source': 'TWSE_API', 'price': 43.7, 'volume': 125909, 'success': True}]",107.8,125909.0,19.35,5.48,18.67,2.08,19.67,1322604759.0,4.21,Real + Estimated
2014.TW,2014,中鴻,Basic Materials,Others,上市,2025-05-28T00:15:22.336020,"[{'source': 'TWSE_API', 'price': 15.75, 'volume': 5331758, 'success': True}]",44.1,5331758.0,9.52,6.39,29.36,2.03,6.9,1553077043.0,4.07,Real + Estimated
2015.TW,2015,豐興,Basic Materials,Others,上市,2025-05-28T00:15:28.393110,"[{'source': 'TWSE_API', 'price': 62.3, 'volume': 286169, 'success': True}]",115.9,286169.0,12.76,13.49,9.45,2.57,8.59,4767808432.0,0.38,Real + Estimated
2017.TW,2017,官田鋼,Basic Materials,Others,上市,2025-05-28T00:15:34.454170,"[{'source': 'TWSE_API', 'price': 9.98, 'volume': 440881, 'success': True}]",22.7,440881.0,16.51,7.82,-1.92,1.56,2.9,738035236.0,0.84,Real + Estimated
2020.TW,2020,美亞,Basic Materials,Others,上市,2025-05-28T00:15:40.513746,"[{'source': 'TWSE_API', 'price': 29.05, 'volume': 497583, 'success': True}]",148.2,497583.0,18.1,8.63,4.92,-0.24,17.17,1619235842.0,1.66,Real + Estimated
2022.TW,2022,聚亨,Basic Materials,Others,上市,2025-05-28T00:16:46.581640,"[{'source': 'TWSE_API', 'price': 8.09, 'volume': 316576, 'success': True}]",21.2,316576.0,12.49,3.47,-6.76,0.18,6.11,517294938.0,5.39,Real + Estimated
2023.TW,2023,燁輝,Basic Materials,Others,上市,2025-05-28T00:16:52.642842,"[{'source': 'TWSE_API', 'price': 15.2, 'volume': 1265948, 'success': True}]",61.9,1265948.0,18.36,9.64,-0.76,-1.5,6.42,1451430584.0,0.13,Real + Estimated
2024.TW,2024,志聯,Basic Materials,Others,上市,2025-05-28T00:16:58.696774,"[{'source': 'TWSE_API', 'price': 17.3, 'volume': 4017, 'success': True}]",96.4,4017.0,15.49,4.45,-5.5,-1.64,21.66,519840609.0,4.36,Real + Estimated
2025.TW,2025,千興,Basic Materials,Others,上市,2025-05-28T00:17:04.754674,"[{'source': 'TWSE_API', 'price': 14.75, 'volume': 100196, 'success': True}]",37.6,100196.0,18.32,14.12,11.98,0.55,2.66,487072736.0,3.94,Real + Estimated
2027.TW,2027,大成鋼,Basic Materials,Others,上市,2025-05-28T00:17:10.822167,"[{'source': 'TWSE_API', 'price': 36.25, 'volume': 10578071, 'success': True}]",124.2,10578071.0,18.56,12.15,29.28,2.58,10.22,693933799.0,5.05,Real + Estimated
2028.TW,2028,威致,Basic Materials,Others,上市,2025-05-28T00:17:16.893981,"[{'source': 'TWSE_API', 'price': 18.35, 'volume': 21887, 'success': True}]",31.0,21887.0,7.63,10.86,-0.67,0.33,2.85,520871876.0,2.72,Real + Estimated
2029.TW,2029,盛餘,Basic Materials,Others,上市,2025-05-28T00:17:22.953507,"[{'source': 'TWSE_API', 'price': 24.25, 'volume': 129862, 'success': True}]",37.9,129862.0,8.96,13.51,14.42,1.0,2.81,1047416035.0,5.12,Real + Estimated
2030.TW,2030,彰源,Basic Materials,Others,上市,2025-05-28T00:17:29.011192,"[{'source': 'TWSE_API', 'price': 15.45, 'volume': 146359, 'success': True}]",66.9,146359.0,15.11,14.1,20.95,3.73,4.74,794160361.0,5.34,Real + Estimated
2031.TW,2031,新光鋼,Basic Materials,Others,上市,2025-05-28T00:17:35.073279,"[{'source': 'TWSE_API', 'price': 42.5, 'volume': 347346, 'success': True}]",69.3,347346.0,15.18,4.68,16.13,2.4,14.81,778443675.0,5.0,Real + Estimated
2032.TW,2032,新鋼,Basic Materials,Others,上市,2025-05-28T00:17:41.141088,"[{'source': 'TWSE_API', 'price': 16.0, 'volume': 117684, 'success': True}]",144.2,117684.0,18.27,5.61,23.35,2.33,25.7,1613312225.0,2.36,Real + Estimated
2033.TW,2033,佳大,Basic Materials,Others,上市,2025-05-28T00:18:47.257147,"[{'source': 'TWSE_API', 'price': 18.05, 'volume': 65330, 'success': True}]",69.7,65330.0,19.52,11.91,11.63,0.1,5.85,1804973599.0,2.94,Real + Estimated
