stock_code,name,current_price,ROE,EPS,年營收成長率,月營收成長率,market_cap,sector,industry,data_sources
2103.TW,台橡,18.65,15.0,1.21,9.41,12.09,18650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2104.TW,中橡,11.3,18.0,0.86,17.94,13.08,11300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2105.TW,正新,50.8,12.0,3.38,17.13,22.12,50800000000,Consumer Goods,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2106.TW,建大,23.75,15.0,1.54,14.45,15.61,23750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2107.TW,厚生,26.5,12.0,2.12,13.53,17.57,26500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2108.TW,南帝,25.15,18.0,1.79,15.34,14.51,25150000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2109.TW,華豐,17.5,12.0,1.35,0.87,0.97,17500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2114.TW,鑫永銓,92.1,15.0,6.37,16.79,19.58,92100000000,Industrials,Manufacturing,['TWSTOCK']
2115.TW,六暉,29.2,15.0,2.76,12.57,9.92,29200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2201.TW,裕隆,36.2,18.0,2.34,12.4,14.26,36200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2204.TW,中華,67.1,18.0,5.02,6.33,6.76,67099999999,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2206.TW,三陽工業,70.6,12.0,6.73,15.41,19.27,70600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2207.TW,和泰車,622.0,15.0,38.58,15.58,19.52,622000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2208.TW,台船,16.65,15.0,1.14,13.7,13.72,16649999999,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2227.TW,裕日車,60.4,18.0,3.43,16.99,12.14,60400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2228.TW,劍麟,94.7,18.0,7.09,12.91,11.28,94700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2231.TW,為升,84.7,18.0,5.68,4.27,4.58,84700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2236.TW,百達,91.5,18.0,5.78,12.39,11.83,91500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2301.TW,光寶科,103.0,18.0,7.84,5.93,7.16,103000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2302.TW,麗正,16.65,18.0,0.93,2.74,2.41,16649999999,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2303.TW,聯電,47.05,15.0,2.88,4.72,4.98,47050000000,Technology,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2308.TW,台達電,370.0,18.0,35.28,17.64,19.46,370000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2312.TW,金寶,21.3,18.0,1.83,4.99,4.3,21300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2313.TW,華通,61.3,18.0,5.45,15.48,12.08,61300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2314.TW,台揚,8.36,18.0,0.56,12.84,10.74,8359999999,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2315.TW,神達,,15.0,1.66,3.79,3.3,135984629943,Industrials,Manufacturing,['ESTIMATED']
2316.TW,楠梓電,42.95,18.0,3.72,3.07,3.08,42950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2317.TW,鴻海,152.0,9.6,12.67,4.52,3.51,2097600000000,Technology Hardware,Electronic Equipment,"['TWSTOCK', 'TWSE_API']"
2321.TW,東訊,13.95,15.0,0.79,16.9,21.79,13950000000,Industrials,Manufacturing,['TWSTOCK']
2323.TW,中環,8.25,18.0,0.46,11.06,11.14,8250000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2324.TW,仁寶,27.85,18.0,1.68,5.75,7.2,27850000000,Technology Hardware,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2325.TW,矽品,,15.0,3.9,6.61,5.57,608180392474,Industrials,Manufacturing,['ESTIMATED']
2327.TW,國巨,485.0,18.0,29.1,10.44,8.38,485000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2328.TW,廣宇,38.05,18.0,3.29,16.33,16.74,38050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2329.TW,華名,37.55,18.0,3.25,11.21,11.48,37550000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2330.TW,台積電,967.0,26.4,53.72,29.57,30.64,25045300000000,Technology,Semiconductors,"['TWSTOCK', 'TWSE_API']"
2331.TW,精英,18.6,18.0,1.11,12.05,12.99,18600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2332.TW,友訊,17.1,18.0,1.59,2.19,1.55,17100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2337.TW,旺宏,21.7,15.0,2.04,13.12,17.04,21700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2338.TW,光罩,29.05,18.0,2.31,10.0,9.84,29050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2340.TW,光磊,20.3,18.0,1.17,7.61,5.89,20300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2342.TW,茂矽,23.3,18.0,1.94,12.55,10.87,23300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2344.TW,華邦電,17.4,18.0,1.2,17.02,17.85,17400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2345.TW,智邦,736.0,18.0,56.42,3.64,4.47,736000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2347.TW,聯強,71.8,15.0,5.35,12.24,11.53,71800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2348.TW,海悅,123.5,18.0,11.43,17.17,21.12,123500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2349.TW,錸德,10.0,18.0,0.69,1.51,1.26,10000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2351.TW,順德,70.2,18.0,6.71,3.24,2.78,70200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2352.TW,佳世達,26.8,18.0,2.5,17.04,21.53,26800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2353.TW,宏碁,35.15,18.0,3.01,11.28,14.58,35150000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2354.TW,鴻準,59.5,18.0,3.4,0.43,0.44,59500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2355.TW,敬鵬,33.2,18.0,1.92,13.65,13.32,33200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2356.TW,英業達,41.85,18.0,2.95,9.46,10.77,41850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2357.TW,華碩,619.0,18.0,34.57,16.59,17.98,619000000000,Technology Hardware,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2358.TW,廷鑫,,15.0,2.45,0.48,0.43,100878328110,Industrials,Manufacturing,['ESTIMATED']
2359.TW,所羅門,135.5,18.0,11.96,17.47,14.2,135500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2360.TW,致茂,332.0,18.0,19.27,8.17,7.04,332000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2362.TW,藍天,49.6,18.0,3.56,14.19,15.78,49600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2363.TW,矽統,47.4,18.0,2.99,13.33,11.75,47400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2364.TW,倫飛,80.5,18.0,7.41,2.27,2.92,80500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2365.TW,昆盈,38.1,18.0,2.59,3.53,3.55,38100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2367.TW,燿華,25.9,18.0,1.78,13.46,11.04,25900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2368.TW,金像電,246.5,18.0,21.8,15.25,11.33,246500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2369.TW,菱生,14.1,18.0,1.22,17.01,18.81,14100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2371.TW,大同,41.4,18.0,2.4,2.24,1.72,41400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2373.TW,震旦行,61.4,12.0,6.1,12.03,9.29,61400000000,Industrials,Manufacturing,['TWSTOCK']
2374.TW,佳能,50.3,18.0,4.35,2.41,2.63,50300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2375.TW,智寶,60.2,18.0,4.02,9.06,10.01,60200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2376.TW,技嘉,270.0,18.0,25.85,17.28,22.06,270000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2377.TW,微星,139.5,18.0,7.87,8.99,11.6,139500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2379.TW,瑞昱,539.0,15.0,43.49,6.63,6.13,539000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2380.TW,虹光,3.8,18.0,0.28,10.39,8.05,3800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2382.TW,廣達,269.0,18.0,23.23,2.89,2.23,269000000000,Technology Hardware,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2383.TW,台光電,721.0,18.0,55.01,8.99,10.92,721000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2384.TW,勝華,,15.0,2.06,9.55,8.1,141277004672,Industrials,Manufacturing,['ESTIMATED']
2385.TW,群光,167.0,18.0,9.45,5.93,4.6,167000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2387.TW,精元,52.1,18.0,3.89,16.35,15.05,52100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2388.TW,威盛,66.0,18.0,4.89,3.36,2.51,66000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2390.TW,云辰,11.95,18.0,1.15,2.09,2.01,11950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2392.TW,正崴,50.5,18.0,3.14,4.1,3.0,50500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2393.TW,億光,79.9,15.0,7.69,1.84,1.9,79900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2395.TW,研華,345.5,18.0,33.45,11.16,9.88,345500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2397.TW,友通,65.5,18.0,4.28,3.87,4.49,65500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2399.TW,映泰,19.35,18.0,1.92,13.97,12.52,19350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2401.TW,凌陽,20.25,18.0,1.46,3.49,4.19,20250000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2402.TW,毅嘉,39.0,18.0,3.2,8.66,6.45,39000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2404.TW,漢唐,546.0,18.0,34.54,8.0,7.96,546000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2405.TW,浩鑫,16.65,18.0,1.4,16.0,12.28,16649999999,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2406.TW,國碩,12.1,18.0,1.05,3.78,2.66,12100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2408.TW,南亞科,41.7,18.0,3.86,15.41,19.79,41700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2409.TW,友達,13.2,18.0,1.25,14.79,15.48,13200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2412.TW,中華電,132.0,12.0,8.12,0.52,0.63,132000000000,Telecommunications,Telecom Services,"['TWSTOCK', 'TWSE_API']"
2413.TW,環科,19.5,18.0,1.35,15.79,14.59,19500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2414.TW,精技,41.25,15.0,3.28,17.76,14.37,41250000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2415.TW,錩新,25.2,18.0,2.19,13.16,16.73,25200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2417.TW,圓剛,38.9,18.0,2.95,5.96,5.49,38900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2419.TW,仲琦,20.65,18.0,1.74,14.05,18.21,20650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2420.TW,新巨,54.1,18.0,3.38,5.81,7.54,54100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2421.TW,建準,102.0,18.0,5.95,8.56,10.93,102000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2423.TW,固緯,43.9,15.0,3.04,13.0,10.9,43900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2424.TW,隴華,96.0,18.0,6.06,7.55,8.27,96000000000,Industrials,Manufacturing,['TWSTOCK']
2425.TW,承啟,38.3,18.0,2.6,11.22,14.17,38300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2426.TW,鼎元,17.0,18.0,1.64,6.27,6.55,17000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2427.TW,三商電,25.25,18.0,1.71,1.43,1.32,25250000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2428.TW,興勤,135.0,18.0,10.04,15.56,16.76,135000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2429.TW,銘旺科,52.9,18.0,3.54,4.39,5.59,52900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2430.TW,燦坤,25.35,18.0,1.56,4.54,5.22,25350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2431.TW,聯昌,12.0,18.0,0.78,4.29,4.84,12000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2433.TW,互盛電,50.4,12.0,4.26,1.37,1.11,50400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2434.TW,統懋,30.05,15.0,1.71,2.9,3.0,30050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2436.TW,偉詮電,47.65,18.0,2.68,9.79,10.59,47650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2438.TW,翔耀,31.0,18.0,2.43,0.99,1.17,31000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2439.TW,美律,122.0,15.0,9.0,11.34,11.96,122000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2441.TW,超豐,56.8,18.0,4.71,3.36,3.74,56800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2442.TW,新美齊,24.75,18.0,2.1,14.34,16.27,24750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2443.TW,億麗,,15.0,1.52,8.37,5.95,404824945022,Industrials,Manufacturing,['ESTIMATED']
2444.TW,兆赫,11.55,18.0,0.76,1.8,2.14,11550000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2449.TW,京元電子,95.3,18.0,8.47,15.2,18.35,95300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2451.TW,創見,105.5,15.0,7.7,16.18,17.22,105500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2453.TW,凌群,58.6,18.0,5.0,12.93,11.18,58600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2454.TW,聯發科,1280.0,18.0,64.0,10.0,9.64,1638400000000,Technology,Semiconductors,"['TWSTOCK', 'TWSE_API']"
2455.TW,全新,103.0,18.0,8.23,12.91,14.4,103000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2456.TW,奇力新,,15.0,1.43,4.62,4.27,336111681428,Industrials,Manufacturing,['ESTIMATED']
2458.TW,義隆,133.0,18.0,7.52,11.34,13.11,133000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2459.TW,敦吉,64.3,15.0,3.64,5.16,4.31,64300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2460.TW,建通,17.9,18.0,1.3,6.05,7.38,17900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2461.TW,光群雷,18.65,18.0,1.23,12.25,10.26,18650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2462.TW,良得電,21.45,18.0,1.96,13.34,16.85,21450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2464.TW,盟立,59.1,18.0,3.34,11.26,8.16,59100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2465.TW,麗臺,60.3,18.0,3.89,10.21,10.58,60300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2466.TW,冠西電,87.2,18.0,8.36,9.48,11.53,87200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2467.TW,志聖,150.0,18.0,14.82,10.5,8.43,150000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2468.TW,華經,61.8,18.0,5.19,1.31,1.04,61800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2471.TW,資通,57.5,18.0,4.68,12.36,9.53,57500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2472.TW,立隆電,76.8,18.0,4.75,9.14,9.49,76800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2474.TW,可成,207.5,15.0,13.76,1.74,1.97,207500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2476.TW,鉅祥,72.3,18.0,5.6,8.05,7.63,72300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2477.TW,美隆電,20.55,18.0,1.51,0.5,0.48,20550000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2478.TW,大毅,46.1,18.0,2.93,7.85,8.46,46100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2480.TW,敦陽科,164.0,18.0,10.61,4.04,3.87,164000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2481.TW,強茂,51.0,18.0,2.89,2.19,2.76,51000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2482.TW,連宇,18.6,18.0,1.13,8.24,6.22,18600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2483.TW,百容,18.5,18.0,1.13,6.1,6.62,18500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2484.TW,希華,22.4,18.0,1.91,10.48,13.55,22400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2485.TW,兆赫,12.05,18.0,0.9,14.41,16.41,12050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2486.TW,一詮,80.6,18.0,4.95,0.34,0.26,80600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2488.TW,漢平,47.5,18.0,3.22,13.53,10.12,47500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2489.TW,瑞軒,14.2,18.0,1.18,10.63,12.3,14200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2491.TW,吉祥全,12.0,18.0,1.14,16.52,16.75,12000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2492.TW,華新科,81.5,18.0,4.85,11.51,12.02,81500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2493.TW,揚博,95.7,18.0,9.33,9.24,11.77,95700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2495.TW,普安,23.9,18.0,1.44,9.84,11.98,23900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2496.TW,卓越,73.6,18.0,6.16,9.52,7.74,73600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2497.TW,怡利電,45.65,18.0,4.03,15.26,10.75,45650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2498.TW,宏達電,38.8,18.0,3.7,1.82,2.01,38800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2499.TW,東貝,,15.0,1.23,4.57,3.22,294187468587,Industrials,Manufacturing,['ESTIMATED']
2501.TW,國建,19.75,18.0,1.14,6.29,5.08,19750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2504.TW,國產,41.95,15.0,2.42,7.99,7.66,41950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2505.TW,國揚,19.65,15.0,1.41,14.49,18.54,19650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2506.TW,太設,10.7,15.0,0.6,6.91,6.52,10700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2508.TW,大亞,,15.0,1.61,5.4,4.22,161669934899,Industrials,Manufacturing,['ESTIMATED']
2509.TW,全坤建,15.0,18.0,0.97,17.7,18.65,15000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2511.TW,太子,9.64,15.0,0.69,1.16,0.89,9640000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2514.TW,龍邦,17.5,18.0,1.06,15.64,15.63,17500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2515.TW,中工,11.0,18.0,0.93,7.85,7.42,11000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2516.TW,新建,18.65,18.0,1.32,2.69,2.26,18650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2520.TW,冠德,53.7,18.0,3.18,15.67,18.91,53700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2524.TW,京城,51.4,18.0,3.45,6.55,6.81,51400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2527.TW,宏璟,29.95,18.0,1.67,6.17,6.25,29950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2528.TW,皇普,36.8,18.0,2.19,7.77,9.59,36800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2530.TW,華建,32.65,18.0,2.66,9.03,9.73,32650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2534.TW,宏盛,25.45,15.0,1.73,9.98,7.37,25450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2535.TW,達欣工,63.2,15.0,6.01,15.22,13.04,63200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2536.TW,宏普,30.75,15.0,1.72,10.8,8.67,30750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2537.TW,聯上發,12.9,18.0,0.92,13.9,11.61,12900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2538.TW,基泰,13.25,18.0,1.17,3.18,2.47,13250000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2539.TW,櫻花建,61.1,15.0,4.5,14.89,18.25,61100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2540.TW,愛山林,78.5,15.0,5.55,10.54,11.31,78500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2542.TW,興富發,40.3,15.0,3.66,6.37,4.56,40300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2543.TW,皇昌,88.0,18.0,8.28,9.02,9.68,88000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2544.TW,杏昌,,15.0,2.77,17.99,18.11,463032601982,Industrials,Manufacturing,['ESTIMATED']
2545.TW,皇翔,52.3,18.0,4.05,15.89,20.2,52300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2546.TW,根基,80.9,15.0,4.99,4.6,3.7,80900000000,Industrials,Manufacturing,['TWSTOCK']
2547.TW,日勝生,13.5,18.0,1.17,14.77,17.45,13500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2548.TW,華固,115.0,15.0,6.73,3.49,2.51,115000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2597.TW,潤弘,178.0,15.0,10.27,1.02,1.05,178000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2601.TW,益航,6.4,18.0,0.51,9.57,6.94,6400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2603.TW,長榮,249.0,18.0,22.34,15.25,11.23,249000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2605.TW,新興,23.35,18.0,1.41,7.24,9.34,23350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2606.TW,裕民,55.7,18.0,3.24,2.52,2.5,55700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2607.TW,榮運,34.2,15.0,2.61,3.75,3.99,34200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2608.TW,嘉里大榮,36.6,15.0,2.6,14.08,12.15,36600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2609.TW,陽明,81.3,18.0,4.8,7.16,8.27,81300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2610.TW,華航,22.2,18.0,1.67,7.44,8.26,22200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2611.TW,志信,20.85,18.0,1.97,2.09,2.16,20850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2612.TW,中航,45.65,18.0,3.5,16.44,12.31,45650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2613.TW,中櫃,29.45,18.0,2.44,10.93,10.13,29450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2614.TW,東森,18.2,15.0,1.32,3.34,4.31,18200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2615.TW,萬海,112.5,18.0,8.2,12.32,15.05,112500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2616.TW,山隆,15.6,15.0,1.0,5.97,7.3,15600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2617.TW,台航,29.3,18.0,2.8,2.05,2.31,29300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2618.TW,長榮航,40.8,18.0,3.89,8.73,10.84,40800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2630.TW,台泥國際,35.6,18.0,3.2,5.6,6.36,35600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2633.TW,台灣高鐵,27.5,12.0,1.95,13.3,10.89,27500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2634.TW,漢翔,43.05,15.0,2.4,10.61,8.52,43050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2636.TW,台驊,79.8,18.0,5.15,11.79,14.02,79800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
